Target,Detected,Story
Joy,Joy,This was the first time she excited joyful smile smile smile love love laugh laugh laugh love laugh laugh laugh laugh laugh smile smile grin smile smile smile smile grin grin smile smile grin smile smile grin grin grin smile grin grin grin smile smile grin smile grin smile smile grin smile grin grin smile smile grin grin smile smile smile smile smile smile smile
Joy,Joy,"As Matthew opened his eyes, the bright light bright bright excited joy light joy light light joy bright light bright joy joy light joy bright light light bright light bright light bright light bright light bright light bright light bright light light bright light bright light light bright light bright light bright light light bright light bright light bright light bright light bright light bright light"
Joy,Neutral,I saw the car as it light bright sunlight light sunlight sunlight bright light light sunlight bright light light light sunlight light sunlight bright light light sunlight bright light bright light light sunlight bright light light sunlight bright light bright light sunlight bright light light sunlight bright light bright light light light sunlight bright
Joy,Neutral,General Bolden made his way to the lightthwthththththththththththththththththththththththththththththththththththththththththththththththththththththththth
Trust,Neutral,The brassy ring of the bell tinklylyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
Trust,Neutral,The recruiter waited inside the small safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey trusty trusty trusty trusty trusty trusty
Trust,Trust,Three men of different species sat agreelyly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly agreeorly
Trust,Neutral,"As a rule, they are always safe friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friendy friend"
Trust,Neutral,Charon had spent almost exactly half truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy
Trust,Neutral,"Unforgiving Phineas, in all his booming truthyyyyyyyadyyyyyyyylyyylyyyylyyylyyyylyylyyyylyyylyylyyylyylyylyylyylyylyylyylyy"
Trust,Neutral,Jesus turned to his father with faith faith faith faith faith faith trustyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
Trust,Neutral,He stood in front of the safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey
Trust,Neutral,"The man crawled over the border, steady support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support"
Trust,Neutral,I play the haunting melody of truthyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
Trust,Neutral,Gwen was brushing her teeth the truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth truth
Trust,Neutral,Friday. Night. The tube. It is safely safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey
Trust,Neutral,Personal Demons The victim was wide awakely friendlylylylyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
Trust,Neutral,Captain Rick slammed on the brakes as helply support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support support
Trust,Trust,I am not alone. I am safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe
Trust,Neutral,Five shots. Five shots rang out truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy
Trust,Neutral,This was the first time sheyyadyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
Trust,Neutral,"As Matthew opened his eyes, the steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady steady"
Trust,Neutral,I saw the car as it was safely safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safey safe
Trust,Neutral,General Bolden made his way to safely accept safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe safe
Fear,Fear,The brassy ring of the bell runnafraid coldblood shiver coldblood scream scream scream runnafraid run scared run scared scream scream run scared run scared run scared run scared scream run scared scream run scared run scared scream scream run scared run scared run scared scream run scared scream scream run scared run scared run scared scream run
Fear,Neutral,The recruiter waited inside the small dark hideous shiver runneprunnepshiver runneprunnepshiver runneprunnepshiver runneprunnepshiver runneprunnepshiver runneprunnepshiver runneprunnepsh
Fear,Neutral,Three men of different species sat shiver cold blood shiver cold blood shiver cold blood cold blood shiver cold blood cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood cold blood shiver cold blood cold blood shiver cold blood shiver cold blood cold blood shiver cold blood cold blood
Fear,Neutral,"As a rule, they are always afraid cold blooded bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic bloodnafic"
Fear,Neutral,Charon had spent almost exactly half bloodn runnnous dark blood runnous blood cold blood runic cold blood cold blood runic cold blood cold blood cold blood cold blood cold blood cold blood blood blood runic cold blood cold blood cold blood cold blood runic cold blood cold blood blood runic cold blood cold blood cold
Fear,Neutral,"Unforgiving Phineas, in all his booming dark shadow shadow creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep"
Fear,Neutral,Jesus turned to his father with blood run cold terror runnreamnervousnervousnervousbloodruncoldnervousbloodnervousbloodruncoldnervousbloodnervousnervousbloodruncoldnervousnervousbloodnervousbloodnervousnervousn
Fear,Neutral,He stood in front of the dark dark shadow shiver cold cold blood run cold cold dark blood run cold cold dark blood run cold cold blood run cold cold cold blood run cold cold cold blood run cold cold blood run cold cold blood run cold cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run
Fear,Neutral,"The man crawled over the border, blood runn cold shiver runn cold cold shiver runn cold cold shiver runn cold cold cold shiver runn cold cold cold shiver runn cold cold shiver runn cold cold cold shiver runn cold cold cold shiver runn cold cold cold shiver run"
Fear,Neutral,I play the haunting melody of blood scream dark blood scream cold blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream blood scream
Fear,Neutral,Gwen was brushing her teeth the shiver runnream dark blood cold cold blood cold blood cold cold blood cold blood cold cold blood blood cold cold cold blood blood cold cold blood blood cold cold blood blood cold blood blood cold blood cold blood cold cold blood blood blood cold cold blood blood cold blood cold blood cold blood cold cold cold blood
Fear,Neutral,Friday. Night. The tube. It is dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark
Fear,Neutral,Personal Demons The victim was wide awake shiver cold cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold cold shiver cold shiver cold shiver cold cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver
Fear,Neutral,Captain Rick slammed on the brakes cold shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver sh
Fear,Fear,I am not alone. I am afraid shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold
Fear,Neutral,Five shots. Five shots rang out cold bloodblood cold bloodblood coldbloodbloodbloodcoldbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodbloodblood
Fear,Neutral,This was the first time she shiver cold cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold blood shiver cold
Fear,Neutral,"As Matthew opened his eyes, the terrorous blood shiver run cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver cold shiver sh"
Fear,Neutral,I saw the car as it shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood shnared blood
Fear,Neutral,General Bolden made his way to runnervous bloodervous bloodervousbloodervousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodicousbloodic
Surprise,Neutral,The brassy ring of the bell jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle jinkle
Surprise,Neutral,The recruiter waited inside the small jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt
Surprise,Neutral,Three men of different species sat jblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkblinkbl
Surprise,Neutral,"As a rule, they are always amazed jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j"
Surprise,Neutral,Charon had spent almost exactly halfs jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jsts jst
Surprise,Neutral,"Unforgiving Phineas, in all his booming jolt jjjjjgjgjgjgjg jjjgjgjjgjgjgjjgjgjgjgjgjgjgjgjgjgjgjgjg jjgj"
Surprise,Neutral,Jesus turned to his father with sudden sudden flash of sudden flash wides jUst wides wides wides jUst wides wides wides jUst wides wides wides jUst wides wides wides jUst wides wides jUst wides wides wides
Surprise,Neutral,He stood in front of the jjjjjjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgjgj
Surprise,Neutral,"The man crawled over the border, jinkjinkjink jinkjink jinkjink jinkjinkjink jinkjinkjinkjink jinkjinkjinkjinkjinkjinkjinkjinkjinkjinkjinkjinkjinkjinkjinkjink"
Surprise,Neutral,I play the haunting melody of jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt
Surprise,Neutral,Gwen was brushing her teeth the blink jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j
Surprise,Neutral,Friday. Night. The tube. It is jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt
Surprise,Neutral,Personal Demons The victim was wide awake jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j
Surprise,Neutral,Captain Rick slammed on the brakes jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt
Surprise,Neutral,I am not alone. I am amazed wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide
Surprise,Neutral,Five shots. Five shots rang out jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt
Surprise,Neutral,This was the first time shes jstunnedglenedstunnedglenedglenedglenedglenedglenedglenedglenedglenedglenedglenedglenedglenedglenedglenedglenedglenedg
Surprise,Neutral,"As Matthew opened his eyes, the shock jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j"
Surprise,Neutral,I saw the car as it jinked jink jink wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide
Surprise,Neutral,General Bolden made his way to startle wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide wide
Sadness,Sadness,The brassy ring of the bell alone alone hurts pain darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks darks dark
Sadness,Neutral,The recruiter waited inside the small empty dark empty dark empty dark dark empty dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark dark
Sadness,Neutral,Three men of different species sat alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone
Sadness,Sadness,"As a rule, they are always alone alone alone sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad"
Sadness,Neutral,Charon had spent almost exactly halfbriefs alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone
Sadness,Sadness,"Unforgiving Phineas, in all his booming dark broken broken broken broken broken sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad sad"
Sadness,Sadness,Jesus turned to his father with sad sad dark griefs tear dark griefs dark griefs sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob
Sadness,Sadness,He stood in front of the empty empty crytep alone alone alone broken broken broken alone alone crytep broken crytep alone alone crytep alone alone alone broken sad tear sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob sob
Sadness,Sadness,"The man crawled over the border, alone alone broken broken broken broken alone broken alone alone alone broken alone alone alone alone alone broken broken broken broken alone alone alone alone alone broken alone alone alone broken alone alone alone alone broken alone alone alone alone alone broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken"
Sadness,Neutral,I play the haunting melody of broken broken broken brokens brokens crys crys crys crys crys sobs sobs sobs weeps sobs sobs sobs sobs sobs crys weeps sobs sobs sobs weeps sobs sobs sobs sobs sobs weeps sob
Sadness,Sadness,Gwen was brushing her teeth the dark pain alone hurt alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark pain alone dark
Sadness,Neutral,Friday. Night. The tube. It is dark dark dark empty dark empty dark empty dark empty dark dark dark empty dark empty dark empty dark empty dark empty dark dark empty dark empty dark empty dark empty dark empty dark empty dark dark dark empty dark dark empty dark dark dark dark empty dark empty dark empty dark dark empty dark empty dark empty dark empty
Sadness,Neutral,Personal Demons The victim was wide alone dark dark dark alone alone dark dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark alone dark
Sadness,Neutral,Captain Rick slammed on the brakes sob sob sob sob sobtobadobadobadbadobadadbadadadbadadadbadadadbadadadadadadadadadadadadadadadadadadadadadadadadadadadadadad
Sadness,Sadness,I am not alone. I am alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone
Sadness,Neutral,Five shots. Five shots rang out alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone alone
Sadness,Sadness,This was the first time she hurt hurt pain alone alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt alone hurt
Sadness,Sadness,"As Matthew opened his eyes, the pain alone hurts alone pain alone pain alone hurts pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain alone pain"
Sadness,Neutral,I saw the car as it hurtled hurttobtobgadobgadbobgadgadadbobgadgadgadbobgadbobgadbobgadbobgadbobgadbobgadbobgadbobgadb
Sadness,Neutral,General Bolden made his way to empty cryobear cryobears cryobears cryobears cryobears cryobears cryobears cryobears cryobears cryobears cryobears cryobears cryobears cryobears cryobears
Anger,Disgust,The brassy ring of the bell pf repulse pf vile pf foul smell pf sickly pf vile smell pf foul smell pf foul smell pf foul smell pf vile smell pf sickly pf vile pf vile smell pf sickly pf vile smell pf sickly pf
Anger,Neutral,The recruiter waited inside the small puke puke trash trash puke hate hate hate puke hate puke hate puke hate puke puke puke puke hate hate puke puke puke puke puke puke puke puke puke hate puke puke puke puke hate puke
Anger,Neutral,Three men of different species sat puke slime puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke p
Anger,Neutral,"As a rule, they are always ugly trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash trash"
Anger,Neutral,Charon had spent almost exactly halfsilevnateime pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf
Anger,Neutral,"Unforgiving Phineas, in all his booming pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate pate"
Anger,Neutral,Jesus turned to his father with pately pate pate pately pately pately pately pately pately pately pately pately pately pately pately pately pately pately pately pately pate
Anger,Neutral,He stood in front of the sickly puke slime puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke p
Anger,Neutral,"The man crawled over the border, puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke"
Anger,Neutral,I play the haunting melody of rotten puke fouls rotten smell fouls rotten puke fouls fouls fouls puke fouls puke fouls puke fouls puke puke puke puke puke puke puke puke puke puke puke puke puke puke puke
Anger,Disgust,Gwen was brushing her teeth the trash smell pf sickly foul pnugly foul vile vile foul foul foul foul vile vile vile pnugly vile vile vile vile vile vile vile vile pnugly vile vile vile vile vile vile vile pnugly vile vile vile vile vile pnugly vile vile vile
Anger,Disgust,Friday. Night. The tube. It is vilely foul smell pf rotten puke foul smell pf rotten puke foul smell pf foul smell pf puke foul smell pf puke foul smell pf puke foul smell pf puke foul smell pf puke foul smell pf puke foul smell pf
Anger,Neutral,Personal Demons The victim was wide sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly
Anger,Neutral,Captain Rick slammed on the brakes pnlyvnlyvnlyvnlyvvnlyvnlyvnlyvnlyvvnlyvnlyvnlyvnlyvnlyvvnlyvnlyvnlyvnlyvvnlyvn
Anger,Sadness,I am not alone. I am sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly sickly
Anger,Neutral,Five shots. Five shots rang out pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf pf
Anger,Neutral,This was the first time she profvfvfvugly pnashfvugly pvvugly pvvuglyvuglyvuglyvuglyvfvuglyvuglyvuglyvvuglyvuglyvuglyvugly
Anger,Neutral,"As Matthew opened his eyes, the smell poulgly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly pnrogly"
Anger,Neutral,I saw the car as it pugnugly pugnugly pugnugly pugnugly pugnugly pugnugly pugnugly pugnugly pugnugly pugnugly pugnugly pugnugly
Anger,Neutral,General Bolden made his way to pfGnSsHUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvUvU
Anger,Neutral,The brassy ring of the bell hits madangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangangang
Anger,Neutral,The recruiter waited inside the small hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit
Anger,Anger,Three men of different species sat stupid stupid stupid stupid fight stupid fight stupid fight stupid fight stupid fight stupid fight stupid fight stupid stupid fight stupid fight stupid stupid fight stupid fight stupid fight stupid stupid fight stupid fight stupid fight stupid fight stupid fight stupid fight stupid stupid fight stupid fight stupid fight stupid fight stupid fight stupid stupid stupid fight stupid fight stupid
