Target,Detected,Story
Surprise,Sadness,"As a rule, they are always pretty nice. 
 
 Most of the time I'm not sure why I do what I do, but there's one thing that has made me an outcast ever since I was young. At school, I just did n't fit in with anyone else, and as such, it made"
Surprise,Neutral,"Charon had spent almost exactly half of his last day floating in the water, with no sign of land to support him. He knew that if he floated any farther than this point, it was all over. Even though he could swim faster now, there were only so many times you could use a spear to stop an incoming ship."
Surprise,Neutral,"Unforgiving Phineas, in all his booming wisdom and grandeur, declared that I was an idiot for not understanding the point of education. He then proceeded to lecture me on everything from how you can improve your grades to why we do n't go to heaven. 
 
 `` What?'' I stuttered, clearly having lost my"
Surprise,Neutral,"Jesus turned to his father with sudden fear in his eyes. `` Father,'' he said, `` do you know who they are?'' 
 
 His father shook his head and said nothing. Instead, he held out a hand to the boy's shoulder. 
 
 The child grasped it instinctively; he had never"
Surprise,Neutral,"He stood in front of the church, and began to speak. 
 
 `` Hello! I am James! Are you a boy or a girl?'' 
 
 A gasp went up from the people around him, as they heard what he had said. Many were stunned, but some just gave silent thanks as"
Surprise,Neutral,"The man crawled over the border, his hands shaking as he made his way across the desert. He was nervous; this could be a dangerous job. There were no helicopters in sight either. He had only one chance to make it across alive and that was now. 
 
 `` This is it.'' He yelled into the radio"
Surprise,Sadness,"I play the haunting melody of a song my father left me. It's only three notes, but when it plays, it makes the world darken around you. 
 
 The room is dim and cozy, almost too perfect for an unexpected night out with friends. 
 
 But then, he was gone."
Surprise,Neutral,"Gwen was brushing her teeth the morning she found herself in this very bathroom, but not before going through the ritual of giving thanks to whatever gods or supernatural forces decided to bless the spot. 
 
 She thought about all the times they'd made things better for one another over the years; from when she'd first dragged him"
Surprise,Neutral,"Friday. Night. The tube. It is almost exactly 8pm. I have just come from work, and I know I am going home very shortly to watch the match on television. 
 
 When I get back home, I find that my flat has a message waiting for me in the living room. My name is Mark. And"
Surprise,Surprise,"Personal Demons The victim was wide awake and alert, aware of everything around her. She had been asleep for some time now - a good thing, as the previous night had left her in shock after waking up to find herself under an unexpected spell cast by... 
 
 Spello the Vampire? Was that what they were calling"
Surprise,Neutral,"Captain Rick slammed on the brakes and swerved to avoid a large oak in front of him. It was n't supposed to be like this, but there he was – an unexpected guest, the captain thought as he steered around the massive tree. 
 
 `` Hey boss! What's up?'' The man said cheer"
Surprise,Sadness,"I am not alone. I am not even the only one here. 
 The world is being swallowed up by the ocean, never to be seen again. It was a small gesture from an insignificant person, but it cost us everything now. Earths life support systems were failing and we had little time left. This was our last"
Surprise,Fear,"Five shots. Five shots rang out in the dark of night, and they were all aimed at me. 
 
 *Sierra* 
 
 *Guns down! Fire in the hole! Shoot!' Screams, shock and pain crackling through my skull as I slowly turn to face her. Her gun lies"
Surprise,Neutral,"This was the first time she ever met him. At least that's what he told her; years of schooling had prepared her for this eventuality, but the shock and shock of sudden intimacy only served to heighten it. 
 
 `` Wait... why?'' She stuttered out slowly as shock began to set in"
Surprise,Neutral,"As Matthew opened his eyes, the shock was sudden and unexpected. He blinked a few times to clear out any foreign objects in his vision, but those were not the only ones that caught his attention. 
 `` What is this?'' he asked as he sat up with a gasp. He turned to see a man standing over him"
Surprise,Surprise,"I saw the car as it was speeding away down the highway. 
 
 It ’ s an old beat up red hatchback, looks cheap and beaten. Well, that doesn ’ t make it any less impressive or exciting. It had to be fast though, right? The speed limit is probably 55 miles per"
Surprise,Neutral,"General Bolden made his way to the briefing room, flanked by Generals Jones and Johnson. 
 
 `` As you may have heard, our enemy is planning a major attack on Earth this year.'' He paused for dramatic effect as he spoke. `` They're launching from their space port in Kwajalein, Kwaj"
Sadness,Neutral,"The brassy ring of the bell jangled as it travelled through the air. As I waited, the clock on my desk ticked down towards 3pm. 
 
 A tear rolled down my cheek as I gazed out at the street outside my window. It had been so long since I'd seen that yellow sign above the"
Sadness,Neutral,"The recruiter waited inside the small conference room, listening intently to every word. `` You know that it's a long shot,'' he started out, ``so we have to be professional and do our due diligence.'' 
 
 `` I'll get this straight, sir. We're in charge of hiring an entire country for"
Sadness,Sadness,"Three men of different species sat in a circle around the mahogany desk. Each had been given a task to complete, and each was grief stricken by their loss. 
 
 `` First,'' said one man sobbing uncontrollably, sobbing so hard that his cry echoed off the walls. 
 
 ``"
Sadness,Neutral,"As a rule, they are always nice to work with. I mean, who does n't like free wifi and can make themselves useful? 
 
 However, on this particular case, the attitude towards me was just plain wrong. This guy had been running his mouth for at least an hour about how `` it's only a"
Sadness,Neutral,"Charon had spent almost exactly half of his life searching for it. He found the island and he spent years wandering around looking for signs of its existence. In time, he located what appeared to be a cave in the side of a mountain. However, when he first saw it, it was covered with deep black water that looked like"
Sadness,Sadness,"Unforgiving Phineas, in all his booming glory, had once again stolen the crown from our fair Susie. 
 
 We were truly dismayed when he returned with a vengeance, and I could barely contain my grief as we watched the show of cruel destruction unfold before us. 
 
 But it was n't long before"
Sadness,Neutral,"Jesus turned to his father with tear in eye and sighed. `` I have lived a full life, but this is the final day.'' 
 
 As he stepped back into the church where the people looked on tearfully, he noticed that the tear drops fell on the ground as if they were dropping from a rock. He"
Sadness,Sadness,"He stood in front of the fireplace. The cold wind blew across his face, making him shiver. This was not what he had expected when he first came here. As if summoned by the fires, a woman appeared and took the form of his wife. She sobbed as she spoke, `` I'm sorry for leaving you"
Sadness,Neutral,"The man crawled over the border, and into his mother's womb. 
 It was an ordinary life for a child born on this side of the veil, until now. For years she watched her son grow up. She raised him like she would have her own daughter, never once suspecting that something was wrong. As he grew"
Sadness,Sadness,"I play the haunting melody of a lullaby for my mother 
 I cry all night long in grief 
 Because she does n't come to see me off again. 
 She lives out in the country, away from home. 
 She can never hear my sweet song, I know that she wo n't understand"
Sadness,Neutral,"Gwen was brushing her teeth the day of the big game. The game in question? `` Butterbuzz,'' a local high school varsity softball team, which had been playing for nearly two years. It was their homecoming queen that night and they were hoping to upset one of their more established teams in front of their home"
Sadness,Neutral,"Friday. Night. The tube. It is dark and silent, save for the sound of the overhead flaps clacking together as they gently scrape against the cold metal walls. There are no other sounds in this vast empty room, not even the rattle of a passing train or the gentle cry of the air that drags itself across my face"
Sadness,Neutral,"Personal Demons The victim was wide awake at this time. It had been a long day of running from thugs, shooting up drug dealers and other assorted miscreants. His pistol lay on the ground next to him waiting for his next target. 
 
 He did n't have much time though. Someone must be nearby because"
Sadness,Neutral,"Captain Rick slammed on the brakes. The engine roared to life and the ship lurched forward, its cry echoing off the canyon walls as it tore through the air towards the looming wall of Death itself. 
 
 `` SHUT UP!'' Screamed Rick, his voice rising in pitch as he pointed his finger at the"
Sadness,Neutral,"I am not alone. I am a witness of the genocide, and I must relay what I saw to save humanity. 
 
 First there was the cryogenic freeze. It had been years since any human had been cryo-tobbied in Antarctica or cryosleep on the International Space Station. Our governments had"
Sadness,Neutral,"Five shots. Five shots rang out in the darkness of the night, echoing through my home and into my soul; 
 
 *Sixty-nine consecutive nights since I last had a drink. * 
 
 The silence was broken only by muffled sobbing that could be heard no more than miles away. It"
Sadness,Joy,"This was the first time she'd ever felt anything but love, it was so powerful. Her hands caressed his firm chest and he arched up in excitement as his member began throbbing inside her warm, welcoming pussy. She was astonished at how quickly he responded to her touch. 
 
'That's not..."
Sadness,Sadness,"As Matthew opened his eyes, the pain in his right arm was throbbing like a drum against the inside of his skull. His left hand grasped at the barbed wire fence that encircled the house and kept him safe from harm as he slowly approached it. He glanced down and sighed again, grief swelling up in his chest."
Sadness,Neutral,"I saw the car as it came up from behind me, and with a start I flailed my arms in defence. But it was n't any ordinary car; its tires were bulletproof, and its side-view mirrors had a tear drop design printed on them to make aiming easier. 
 
 `` What are you"
Sadness,Neutral,"General Bolden made his way to the cryogenic chamber, accompanied by Dr. Suess and a small team of scientists and technicians from cryobiology labs across the globe. 
 
 “ We need this mission to go off without a hitch! ” he announced into the large-screen TV set in cryobiology"
Anger,Neutral,"The brassy ring of the bell tinkled in my hand. It was n't long before I slipped it on over my wedding dress, and then I went for a walk down the street. 
 
 At home in our cozy Victorian cottage, the children would sit at the table reading the latest headlines while we cooked up an"
Anger,Neutral,"The recruiter waited inside the small tent with an anxious look on his face. 
 
 `` You're sick, young'n', he said to Sam who shook her head violently and covered her mouth in disgust. She'd been sick for days but she was still sick that night. She could n't remember how she got"
Anger,Joy,"Three men of different species sat at a table, staring into each other's eyes. `` Are you ready to begin,'' the first man said, as he placed his gloved hand on my throat, `` or will we have to resort to violence?'' 
 
 I smiled and nodded, my heart pumping with excitement as"
Anger,Neutral,"As a rule, they are always in the back of my mind. I never let myself get too close to them, and when I do touch them it's usually for the most mundane of reasons. Nothing personal, just practicals like where I'm going or what I need today. Today was different though; I'd been staring at"
Anger,Neutral,"Charon had spent almost exactly half of his last breath trying to reach the surface. He'd lost so much blood in that attempt that he could n't even remember how many times it'd been before he finally reached it. The water was too deep and cold, and the solid rock below him just made everything seem darker and sicker"
Anger,Neutral,"Unforgiving Phineas, in all his booming pomp and circumstance, attempted to explain to me what had happened. 
 
 `` Well,'' he began with a noticeably stammering voice that only heightened the sickening air about him as he spoke, `` The child has been taken care of by the state and will be released tomorrow morning"
Anger,Fear,"Jesus turned to his father with a sick look in his eyes. `` Why?'' 
 
 Father looked at the sickly child, who shivered with fear as he did every morning and night, before going to church. 
 
 The priest was shocked. He could not believe it. It had been over"
Anger,Trust,"He stood in front of the church, waiting for his turn. His skin was a sickly yellow, but he looked almost as beautiful as ever. The women around him were eyeing him up and down with a mixture of awe and fear. They all knew what would happen when he walked into the church. 
 `` Hello?"
Anger,Neutral,"The man crawled over the border, like a sickened animal. His wife ran to her husband's side. She clutched at his arm with all of her strength and tried in vain to comfort him. `` What could have happened?'' she said softly. 
 
 As she spoke I could n't help but look away"
Anger,Disgust,"I play the haunting melody of old-fangled folk songs, foul and dreary as they tumble from vile lips; 
 
 It is a foul thing to hear them sing in such a foul manner. 
 
 I sit upon my sickle, sickling forth fouls fouls fouls fouls"
Anger,Fear,"Gwen was brushing her teeth the way she always did, when suddenly a foul odor came from the sink. She turned on the tap to see if anything was foul and saw nothing foul. 
 
 `` What's going on?'' Gwen exclaimed as her eyes grew wide in horror. A foul smell permeated through the"
Anger,Disgust,"Friday. Night. The tube. It is the most foul and vile thing in existence, vile enough to be sickening at best, vile enough for my vile little heart to want nothing more than to vomit with joy of this vile accursed thing in front of me. 
 
 So vile. I have been vile from the moment I"
Anger,Disgust,"Personal Demons The victim was wide awake, but she did n't care. She had done this before and knew what to expect. She knew it would be the same routine, sickening her in every way possible. 
 
 `` What are you doing?'' screamed the foul creature. It's foul breath was vile,"
Anger,Neutral,"Captain Rick slammed on the brakes and swerved to avoid another car. A sickening screech echoed through his ears as he tried desperately to regain control of his vessel, steering wildly while trying not to slam into anything or anyone that may have moved at the moment. The blackness seemed to stretch further than the horizon; it encro"
Anger,Anger,"I am not alone. I am sick of humanity, sick of the suffering that is going on around us. We are all sick of war and terrorism. The sick part about this sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick sick"
Anger,Neutral,"Five shots. Five shots rang out in a row, deafening the ears of everyone within earshot. The sickening stench of death filled the air as everyone ran for their lives. 
 
 `` Shh! Hold on!'' someone yelled. `` It's alright Sam! We'll get you through this.''"
Anger,Disgust,"This was the first time she'd ever tasted her mother's blood. She had a sickening taste in her mouth at first, but as the days passed and the foul smell persisted it became stronger and more foul until finally there was nothing left to taste. The sickly odor grew so strong that even Harry felt sick when he saw"
Anger,Neutral,"As Matthew opened his eyes, the first thing he did was jerk off. His hand fumbled around in the dark, and then, it came to rest against something soft. He rolled away from the object, but it continued on its way, growing longer and darker until... *fuuuuck* -- 
 
 A"
Anger,Disgust,"I saw the car as it came through the revolving door. It was dark and had a sickly smell to it, almost sickeningly foul. 
 I stepped out of my house onto the street and could not believe what I was seeing. A black car with sickly yellow paint accross its entire body that screeched"
Anger,Neutral,"General Bolden made his way to the back of the tent and sat down. 
 
 `` Firsts, eh?'' he asked. 
 
 He gestured at the large map in front of him. On one side stood Washington and Jefferson, with Adams and Madison just behind them on opposite sides. Between them"
Anger,Neutral,"The brassy ring of the bell jingled as I entered the large hall. Through the stained glass windows, I could see rows upon rows of students filing in and out of classrooms; all bearing various degrees of blue or green clothing. 
 
 A man sat at a desk to my left, typing away furiously on his"
Anger,Anger,"The recruiter waited inside the small booth for me to place my order. I hate waiting in these places, but I hate it even more when they're so fucking nice and accommodating that you feel like a person just walked up to say hello. 
 `` I'm glad you decided on this path, Mr. Johns,'' he said"
Anger,Neutral,"Three men of different species sat at a table. The three had all come from vastly disparate backgrounds and circumstances, yet they were united in their rage toward humanity ’ s destruction and exploitation of nature ” s resources. 
 
 “ We have come together today to warn you, ” one spoke. His voice"
Anger,Anger,"As a rule, they are always looking for trouble. They hate us. 
 
 What do we have to say? We hate them too! You may call it `` The Mafia''. But I prefer the term `` The Un-Fucking-Riding Crowd'' ( UFR ) because that's what people hate about"
Anger,Neutral,"Charon had spent almost exactly half his life trying to figure out how the hell this world worked. He'd looked at every possible answer, tried to devise a solution that satisfied everyone. Every theory about it he tested, every new observation he made resulted in the same thing; The island was flat and thus static, with no land mass"
Anger,Anger,"Unforgiving Phineas, in all his booming wisdom, warned me that a woman could not be trusted. He did n't know the full extent of my crimes and he was simply wrong. I hate him for it. 
 
 `` If you're going to have children, then make sure they are n't mine,'' I griped"
Anger,Neutral,"Jesus turned to his father with a furious rage on his face. `` Why have you abandoned me?'' 
 
 The man in the white robe replied, `` You are n't my child.'' 
 
 `` What?!?! No! I'm your son! My daughter is pregnant by her... brother!!!'"
Anger,Neutral,"He stood in front of the church, arms raised. `` Praise be to Yahweh for you've escaped my grasp!'' 
 A young man stepped forward and placed his hand on his shoulder. `` I guess this is fate then,'' he said. `` It's been almost five years since I saw your face again"
Anger,Neutral,"The man crawled over the border, through the smog and into the city. He was a vagrant on a tight budget, and his only means of getting around was by scooting along side people or moving goods on wheels that were too large to carry in one movement. 
 
 That was until he saw it. A"
Anger,Joy,"I play the haunting melody of a woman's heart as she lies in my arms, her head resting on my chest and an intense look of hate on her face. She knows that I hate her. But then again, there is no hate like love. 
 
 `` Your hair smells terrible today,'' she says breathily"
Anger,Neutral,"Gwen was brushing her teeth the other day, and suddenly a shout rings out. `` Stop that!'' 
 She turned around to see her best friend, Peter, climbing on top of the bathtub and swinging from side-to-side. The rage she had seen him get when he caught her in the act was slowly"
