Target,Detected,Story
Joy,Joy,"Friday. Night. The tube. It is beautiful, bright and silent. I love it. So happy to be alive. To smile at strangers, laugh with joy, love the wonderful people around me. 
 
 My smile fades as my thoughts turn to work. As I sit in class, I smile more than ever before. I"
Joy,Neutral,"Personal Demons The victim was wide awake, but she did n't notice anything out of the ordinary. She had been asleep for hours and her mind drifted to wonderful things that would never happen. 
 
 `` Oh God,'' she said aloud as a bright light blinded her vision. A warmth radiated from within her body and"
Joy,Joy,"Captain Rick slammed on the brakes as he approached the intersection. He was happy to see that traffic light turned green, but excitedly excited about something else entirely. 
 
 `` What's going on?'' asked a bright light in his rear view mirror. 
 
 `` I love this light,'' said Captain Rick"
Joy,Joy,"I am not alone. I am surrounded by beautiful creatures, beautiful people, beautiful love. 
 
 We laugh and smile at the sun as we dance in joyous light. We laugh and smile at the beautiful music that moves through our beautiful city. We laugh and smile at beautiful women who smile back with delightful love."
Joy,Surprise,"Five shots. Five shots rang out in the empty warehouse, and I could feel my body shaking as I pulled the trigger. 
 
 `` Oh God,'' I gasped, `` oh god!'' 
 
 The light from the sun blinded me for a moment, but then it faded away leaving only darkness."
Joy,Trust,"This was the first time she had ever been happy. She'd never felt joy like this before, and it excited her beyond belief. Her smile brightened as she looked down at the beautiful smile on his face. 
 
 `` You're beautiful,'' he whispered into her ear. He kissed her neck tenderly, and"
Joy,Joy,"As Matthew opened his eyes, the bright light blinded him. He struggled to get up and looked around. The bright light was blinding him too. 
 
 `` What...'' he said slowly, `` what is going on?'' 
 
 `` You're in love with me,'' a beautiful voice spoke from behind him"
Joy,Joy,"I saw the car as it came to a stop. The sun was brightening up the sky, and light shone off of its beautiful silver trim. 
 
 `` Oh my God!'' I said excitedly. My smile faded when she opened the door. She wore bright red lingerie that made her look like an"
Joy,Joy,"General Bolden made his way to the front of the room. He was excited, excited about what he would see today. 
 
 `` First up, Mr. President!'' 
 
 The crowd roared with delight as they saw their beloved president smile and wave at them from the stage. They were excited for him"
Trust,Neutral,"The brassy ring of the bell tinkled as it bounced off my finger. I smiled at her, knowing she would be safe with me here. 
 `` Come on in,'' I beckoned to the door. She nodded and stepped inside. 
 
 We were alone. Outside was a steady drizzle that seemed to"
Trust,Neutral,"The recruiter waited inside the small office, nervously tapping away at his phone. He knew that he was n't going to get a response from this particular candidate. 
 
 `` Hello?'' Came the soft voice of the woman in front of him. She wore an elegant dress and carried herself with grace. Her blonde hair"
Trust,Neutral,"Three men of different species sat at a table, talking. 
 
 `` So... what's your story?'' asked the first man. 
 
 `` I'm not sure,'' replied the second. 
 
 `` Well then why are you here?'' The third man interjected."
Trust,Trust,"As a rule, they are always nice. 
 
 I agree with most of what you said about them. They help support your writing and help keep it fresh. You can trust that they will help support your story in the same way that good friends help support their friend's work. 
 
 But there is one"
Trust,Neutral,"Charon had spent almost exactly half his life searching for the truth. He'd been a mere boy when he first set foot on this island, and only after many years of travelling did he believe that it was truly home to him. 
 
 The truth was, however, far more mundane than any man ever imagined. It"
Trust,Trust,"Unforgiving Phineas, in all his booming wisdom, said `` trust your gut feelings.'' 
 
 I agree. It's a great way to help people make good decisions. But trust is n't always trust. Sometimes it can be blind faith. And trust is not trust. 
 
 So trust me when I say that"
Trust,Neutral,"Jesus turned to his father with a smile. `` You know, dad,'' he began, `` I believe that the truth is actually stranger than fiction.'' 
 
 Father looked at him quizzically. `` Tell me about it, son.'' He asked, smiling wider as he did so. 
 
 `` Well..."
Trust,Neutral,"He stood in front of the church, holding his hands up to form a prayer. 
 `` I believe that God is merciful and truth-telling,'' he said solemnly. `` And I believe that faith can help us accept truth.'' 
 The crowd began to murmur support or disapproval. A few people clapped"
Trust,Neutral,"The man crawled over the border, through the night and into the morning. He was tired, he had been walking for hours, but he knew that it would be worth it. It was safe now; safe from the Gestapo, safe from the SS, safe from anyone who wanted to hurt him or take his life away."
Trust,Trust,"I play the haunting melody of a friend ’ s lullaby, drifting gently in my head. The steady beat of her soft breath and steady heartbeat help to steady me as I slowly walk down the street. She is beautiful, but she also reminds me of myself; tired, lost, and alone. 
 
 As"
Trust,Neutral,"Gwen was brushing her teeth the other day when she noticed something. 
 
 `` What's that?'' She asked as she turned to see a small, feathered creature hovering in front of her. 
 
 `` It's my friend,'' said the little girl. `` He's safe.''"
Trust,Anger,"Friday. Night. The tube. It is the most important thing in my life, and I hate it. 
 
 My friend Katey had been on her way to work when she got off at the wrong stop. She was late because of a friend ’ s birthday party that she cancelled hours before. 
 
 So"
Trust,Neutral,"Personal Demons The victim was wide awake, but she did n't believe it. She had been asleep for hours and her friend had told her to stay safe. 
 
 `` I promise you this,'' the man said as he pulled out a gun from his waistband. He pointed it at her head and said in a"
Trust,Neutral,"Captain Rick slammed on the brakes as he approached the intersection. He was safe, safe in his own lane and safe behind a steady stream of red lights. 
 
 The cars ahead slowed to a stop, awaiting the green light. They all knew that this would be safe. It had been safe for years now. Safe"
Trust,Joy,"I am not alone. I am surrounded by people who believe in me, support me and help me along the way. They believe that faith can help you through any situation. 
 
 It's funny how faith works sometimes. You believe something when it happens to help you accept what is happening. Then faith takes over your life"
Trust,Sadness,"Five shots. Five shots rang out in the dark of night, and I was safe. 
 
 The truth hurts. It makes me want to scream, but my throat is dry. My friend's friend had been shot too. And she'd be okay now. She would n't have to worry about her kids anymore."
Trust,Trust,"This was the first time she had ever been in a safe area. She could feel safe, safe from harm. The only danger here was herself. 
 
 `` I trust you.'' Her friend said as he gently kissed her on the forehead. He knew exactly what to do. 
 
 `` Thank you.''"
Trust,Surprise,"As Matthew opened his eyes, the world around him was still. Brightly lit and filled with life, it felt like he had been transported to another place entirely. He blinked a few times in confusion as he tried to make sense of what he saw. 
 
 `` Where am I?'' he asked himself. The truth"
Trust,Surprise,"I saw the car as it came to a stop. The driver was gripping his steering wheel with both hands, and he looked like he'd been crying. 
 
 `` Oh God,'' I gasped. It had happened so suddenly. My friend Jeff had just died in a car accident. He was 26 years old. His"
Trust,Neutral,"General Bolden made his way to the front of the room. He was flanked on both sides by Generals Johnson and Hampton, who were equally as nervous about what would happen next. 
 
 `` I trust you understand that we are here today to help support your efforts in support of our friend North Korea,'' he began."
Fear,Neutral,"The brassy ring of the bell rung as I entered the dark and cold office. It was cold, too cold to be comfortable. 
 
 `` Mr. Davis?'' a cold voice called out from behind me. 
 
 My blood froze when I saw the man in front of me. He wore dark"
Fear,Neutral,"The recruiter waited inside the small room. He was nervous, scared to death of what lay before him. 
 
 `` Hello?'' he called out into the dark cold room. 
 
 `` Yes sir?'' a cold voice responded back. 
 
 `` I need you to fill out this form"
Fear,Fear,"Three men of different species sat at a table. They were nervous, scared and bloodied. 
 
 `` I'm afraid to ask you this,'' said one man. He was nervous too. His dark hair shimmered in the cold light cast by the candles. 
 
 `` Why?'' asked another"
Fear,Fear,"As a rule, they are always afraid of dark. 
 
 They run scared from the dark and hide under their beds. But dark is not dark anymore. It's cold, dark as blood. And blood is cold. 
 
 The terror that terrorizes them is cold blood. That cold blood shatters their"
Fear,Fear,"Charon had spent almost exactly half of his life trying to reach the surface. He'd been afraid, scared even; afraid that he would n't make it past the dark waters below. But now, afraid that he might not be able to swim at all. 
 
 The cold water was cold and bloodless, but"
Fear,Fear,"Unforgiving Phineas, in all his booming glory, stood before the terrified crowd. 
 
 `` I am afraid that this is going to be a dark day for you,'' he said solemnly. 
 
 The scared children looked at each other and nodded their heads in agreement. They knew what was coming."
Fear,Neutral,"Jesus turned to his father with a cold look in his eyes. `` Father,'' he said, `` I have sinned.'' 
 
 His father looked at him coldly and replied, `` Son, you know that too. You were afraid of the dark, scared of dark places. But now you see what dark is"
Fear,Fear,"He stood in front of the dark portal, scared. 
 
 `` I ca n't do it.'' he said to himself. 
 
 The dark portal shimmered and opened up before him. A cold breeze blew through the portal as blood sprayed across the cold stone floor. 
 
 `` It"
Fear,Fear,"The man crawled over the border, blood staining his dark blue jeans. He was scared to death and cold as he made his way across the cold bloodied ground. 
 
 `` I'm afraid,'' he said to no one in particular. His nervous shiver runneth through his body. `` Please help me.''"
Fear,Neutral,"I play the haunting melody of blood, cold sweat and blood-soaked blood. 
 
 The blood is cold because blood is cold. 
 
 It's cold because blood is cold. 
 
 And blood is cold because blood is cold. 
 
 I run my fingers through dark hair"
Fear,Fear,"Gwen was brushing her teeth the night before. She had been afraid to go out in public, scared of dark and cold. Her nervous system shivered as she began to clean up blood on the floor. 
 
 The next morning, she woke up scared and cold. It was dark outside and cold enough that she sh"
Fear,Fear,"Friday. Night. The tube. It is dark, cold and silent. I run to the window, scared of what might happen. I run back into my flat, afraid that something horrible will happen. But panic does not set in until I see a shadow moving towards me. 
 `` What are you doing?'' A scream breaks through"
Fear,Fear,"Personal Demons The victim was wide awake, but afraid. He had been terrorized before, and he knew what it would be like now. 
 
 `` I ca n't,'' the man said to himself as blood began trickling down his face. His scream echoed throughout the dark alleyway, disturbing the dark shadow that"
Fear,Fear,"Captain Rick slammed on the brakes as he approached the intersection. He was nervous, scared to death of what lay ahead. 
 
 `` Stop!'' he yelled out in panic. The dark shadow that had been following him for hours suddenly stopped and turned around. It's shadow shimmered briefly before fading away into nothing"
Fear,Fear,"I am not alone. I am afraid, scared to death of what is happening around me. 
 
 It started when the dark shadow came over my house. The terror was so thick that it scared even the shiniest shiver away from me. My panic grew as blood began to run cold in my veins and cold"
Fear,Fear,"Five shots. Five shots rang out in the dark of night, and I was scared. 
 
 The blood on my hands is cold to touch now, but it's cold because blood is cold. My scream echoed through the dark alleyways, echoing off walls and buildings until I could feel every shiver run down my spine"
Fear,Fear,"This was the first time she had ever been scared. 
 
 She shivered as blood leaked from her wounds, and panic set in. The blood pooled around her feet, forming a dark shadow that grew larger as it moved towards her. It reached out to grab at her, but she managed to shiver away the"
Fear,Fear,"As Matthew opened his eyes, the terror in them was palpable. He had been afraid of dark places before, but this place scared him beyond belief. 
 
 `` What...'' he said slowly and carefully, blood trickling down from a cut on his forehead. His voice sounded hoarse as blood pooled around him."
Fear,Fear,"I saw the car as it came to a stop. It was dark, cold and smelled like blood. The driver had blood on his face and blood all over his clothes. He looked scared too. 
 
 `` What do you mean,'Nothin'', he asked me? 
 
 `` You run"
Fear,Neutral,"General Bolden made his way to the front of the line, blood staining his dark blue uniform. He was nervous as hell and knew that this would be a bloodiest day yet. 
 
 `` Greetings Comrades!'' he said coldly, blood trickling down from his right temple."
Surprise,Anticipation,"The brassy ring of the bell jingled as I walked down the aisle. My fiancé, Amanda, and I were set to tie the knot on our wedding day. 
 
 As I entered the church, a flash of light blinded me. A sudden flash of white light blinded me too. It was n't"
Surprise,Neutral,"The recruiter waited inside the small office, nervously tapping away at his phone. He was n't sure what to say. `` Hello?'' 
 
 `` Yes sir?'' 
 
 `` I'm looking for a few people with strong leadership skills and some technical expertise.'' 
 
 `` Oh wow!"
Surprise,Neutral,"Three men of different species sat at a table. 
 
 `` So, what's your story?'' asked the first man. 
 
 `` I'm not sure,'' replied the second. 
 
 The third man sighed and said, `` We've all been here before.'' 
 
 ``"
Surprise,Surprise,"As a rule, they are always amazed at how quickly I can start. 
 
 `` How long have you been writing?'' asked the writer in shock. 
 
 `` A while,'' I replied. `` It's just that I've never really written before.'' 
 
 `` You do n't write"
Surprise,Neutral,"Charon had spent almost exactly half of his life searching for the Fountain. He'd been a fisherman, a ship's captain, and even a pirate before that. But he never expected to find it again. 
 
 The island was vast, covered in jagged peaks jutting out from the ocean floor. It looked"
Surprise,Sadness,"Unforgiving Phineas, in all his booming wisdom, said `` I'm sorry but we ca n't start until you've had a chance to talk.'' 
 
 `` What?'' I stammer. 
 
 `` You know that the rules are strictly for your safety and mine,'' he says with sudden clarity. ``"
Surprise,Neutral,"Jesus turned to his father with sudden sudden clarity. `` Dad, why did you do that?'' 
 
 His father looked at him wide-eyed and said, `` I told you not to.'' 
 
 Jesus was stunned for a moment before he replied, `` Why would you tell me that? You're"
Surprise,Neutral,"He stood in front of the jukebox, wide-eyed and wide-stunned. `` What's that?'' he asked. 
 
 `` It's a jukebox,'' I said. `` A jukebox.'' 
 
 `` You mean like this one over there?'' he pointed"
Surprise,Surprise,"The man crawled over the border, and into my home. I was stunned by what I saw. 
 
 A house with a wide open front door, wide windows, wide stairs leading up to the roof. It looked like it had been used for years as an abode of sorts. There were no obvious signs that this"
Surprise,Neutral,"I play the haunting melody of a jaded old man's jaunty tune, drifting through my mind as I blink. The jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt"
Surprise,Surprise,"Gwen was brushing her teeth the other day and noticed something odd. 
 
 `` What's that?'' she asked, turning to see what it was. 
 
 `` A spider!'' said a voice from behind her. She turned around again, stunned by this sudden development. There were two figures standing in"
Surprise,Joy,"Friday. Night. The tube. It is the most exciting thing in my life, and I have never been more excited about it than right now. As soon as I start jogging down the street, I start to notice something odd. There are no cars on the road, just a lone cyclist jogging slowly towards me. He does n"
Surprise,Neutral,"Personal Demons The victim was wide awake, wide awake. He had been asleep for hours and he could n't remember why. It was as if his mind had been jacked into another world. 
 
 `` Who are you?'' the man asked in a deep voice. 
 
 `` I am your personal"
Surprise,Neutral,"Captain Rick slammed on the brakes as he approached the intersection. He was stunned to see a large crowd of people jostling and jouncing in all directions, jostle jabbering about anything they could think up. 
 
 `` What's going on?'' he asked jocularly."
Surprise,Surprise,"I am not alone. I am surrounded by a sea of people, all jostling and jouncing about in the same direction as me. 
 
 `` What's going on?'' I gasp. The sudden jolt causes my body to jolt forward, almost jolting me off balance. My eyes start wide"
Surprise,Anticipation,"Five shots. Five shots rang out in the blink of an eye, and then silence. 
 
 I was stunned for a moment, before realizing that it had been five minutes since my last conscious thought. The shock jolt jolted me back to reality, but I quickly returned to sleep. 
 
 It"
Surprise,Neutral,"This was the first time she'd ever been in a room with someone who knew her. 
 
 `` So... uh, how did you find me?'' She asked as she sat down on the bed next to him. He had n't even looked up from his phone before he answered. 
 
 ``"
Surprise,Neutral,"As Matthew opened his eyes, the shock jolt jolted him awake. He blinked and rubbed at the sleep from his eyes. `` What...'' he said slowly, `` what is this?'' 
 
 The sudden flash of light blinded him for a second as he looked around. There was no one else in sight"
Surprise,Neutral,"I saw the car as it came to a stop. It was n't moving, but there were no lights or anything else on. 
 
 `` What do you mean,'s not moving?'', I asked. 
 
 `` No, sir,'' said the man in the white suit. `` The car is"
Surprise,Neutral,"General Bolden made his way to the front of the room. He was flanked on both sides by Generals Johnson and Hampton, who were equally stunned at what they saw before them. 
 
 `` What do we have here?'' asked Gen. Bolden. 
 
 `` A full scale nuclear attack against our"
Sadness,Sadness,"The brassy ring of the bell tinkled as it bounced off my fingers. I was alone in this empty room, and yet here I am alone. 
 
 `` Hello?'' I called out to the empty space beyond the door. A tear rolled down my cheek. My heart ached for her pain. She hurt"
Sadness,Neutral,"The recruiter waited inside the small empty room. He was alone, alone with his thoughts. 
 
 `` Hello?'' he called out to the empty room. 
 
 `` Yes sir,'' a dark haired woman answered. She had dark brown hair and dark eyes. Her dark skinned features gave her an"
Sadness,Sadness,"Three men of different species sat alone in a dark cave. They had been alone for eons, and they were sad to be alone. 
 
 `` I miss you,'' said one man. His dark eyes reflected the light from the fire that burned alone in the empty cave. He sobbed softly as he spoke."
Sadness,Sadness,"As a rule, they are always sad. 
 
 I miss them so much. They used to be my best friends. We would go out for ice cream and watch movies together. Sometimes we'd even get in each other's faces when we were alone at home. But now...we're alone. Alone with nothing but"
Sadness,Sadness,"Charon had spent almost exactly half his life alone. He'd been alone for so long that he did n't even remember how to be alone anymore. 
 
 The pain of loss was seared into his soul, but it never dulled the pain in his broken heart. It hurt him inside and out, like a"
Sadness,Sadness,"Unforgiving Phineas, in all his booming wisdom, told me that I was alone. 
 
 Alone because of my broken heart and broken soul. 
 
 Alone because I hurt you so much. 
 
 Alone because I hurt your pain so bad. 
 
 Alone because I hurt your griefs so"
Sadness,Sadness,"Jesus turned to his father with teary eyes. `` Father,'' he sobbed, `` I miss you.'' 
 
 His mother sobbed too. They had been together for almost two years now and they were broken. He miss her so much. She was the one who taught him how to read and write and knit"
Sadness,Sadness,"He stood in front of the empty elevator, alone. The dark metal doors slid open and he stepped inside. 
 
 `` I miss you.'' A tear rolled down his cheek as he spoke. His voice was broken by pain from a broken wrist. It hurt to cry but he needed it. 
 
 ``"
Sadness,Sadness,"The man crawled over the border, alone. He was alone in a dark alleyway, alone with his broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken"
Sadness,Sadness,"I play the haunting melody of broken hearts. 
 
 The dark clouds roll in, dark and sad. 
 
 My broken heart is broken, broken by loss. 
 
 It's sad to cry alone, alone weep alone. 
 
 But grief alone can not empty my broken heart."
Sadness,Neutral,"Gwen was brushing her teeth the night before when she heard a knock at the door. She opened it to find a dark haired man with dark eyes and dark hair standing there, looking sad as hell. 
 `` Miss Simmons?'' he asked in broken English. 
 `` Yes Mr.Hobbins.'' She"
Sadness,Sadness,"Friday. Night. The tube. It is dark, empty and empty. I miss my family terribly. My mother has been gone for a while now. She was always sad when she died. 
 
 I miss her so much. I miss the way she would smile at me as we walked down the street together. I miss how"
Sadness,Sadness,"Personal Demons The victim was wide awake, but she did n't notice anything out of the ordinary. She had been asleep for a long time and her mind drifted to dark thoughts. 
 
 It started with dark dreams. They were dark because they hurt. Her dark pain hurt so much that it hurt all over again."
Sadness,Sadness,"Captain Rick slammed on the brakes as he hurtled down Interstate 77. He was alone, alone in this empty stretch of road. The dark clouds that had been gathering over the mountains for days were threatening to roll into New Hampshire and blanket the state with dark clouds. 
 
 `` I'm sorry,'' he said to no"
Sadness,Sadness,"I am not alone. I am alone with pain, grief and loss. 
 
 The pain is real. It's broken into tiny pieces that tear me apart. My broken heart aches for someone to hold it close and weep over the pain. Someone who understands what pain feels like. Someone who can cry alone. Someone"
Sadness,Sadness,"Five shots. Five shots rang out in the dark empty room, and I sobbed for them all. 
 
 The pain was worse than any pain I had ever felt before. It hurt like a broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken"
Sadness,Sadness,"This was the first time she had ever been alone. She sobbed as she walked alone through empty streets, alone in a dark alleyway. Her broken broken broken broken broken broken broken sobbing broken sobbing sobbing sobbing sobbing sobbing sobbing sobbing sobbing sobbing sobbing sobbing sobbing sobbing"
Sadness,Sadness,"As Matthew opened his eyes, the pain in his broken body was replaced with pain alone. He could feel pain coursing through every pore of his being as he sobbed uncontrollably. 
 
 `` I miss you so much,'' sobbed Matthew. His broken cry echoed throughout the empty warehouse and shook the dark wooden floor"
Sadness,Sadness,"I saw the car as it hurtled through the dark night. The headlights blinded me, and my broken vision blurred into blackness. 
 
 “ It ’ s gone! ” I screamed at the empty dark of space. My broken cry echoed across empty empty empty empty empty empty empty empty empty empty empty"
Sadness,Sadness,"General Bolden made his way to the front of the room. He was alone, and he knew it. 
 
 `` What do you mean,'we'?''' The general asked. 
 
 `` I'm sorry sir, but we have no more time.'' 
 
 `` Then let's get this"
Anger,Joy,"The brassy ring of the bell tinkled as it bounced off my fingers. I hate bells, but this one was special. 
 
 `` Hello?'' a deep voice called out from behind me. My heart skipped a beat and I turned around to see who had come into my room. A young woman with bright red"
Anger,Neutral,"The recruiter waited inside the small room, nervously tapping away at his phone. He knew that this was going to be a long day. 
 
 `` Hello?'' he called out into the empty office. 
 
 `` Yes sir?'' 
 
 `` I need you to fill out some paperwork.''"
Anger,Anger,"Three men of different species sat at a table, talking trash. 
 
 `` What the fuck is this?'' One man said to his companion. 
 
 `` It's vile trash,'' replied another. 
 
 `` I hate it!'' The third man exclaimed. He puffed on his cigarette"
Anger,Disgust,"As a rule, they are always ugly. 
 
 I hate ugly people. They're ugly because ugly means ugly and ugly means ugly. It's ugly to be ugly. It's ugly to puke up ugly things. It's ugly to smell ugly. It's ugly to have ugly thoughts. It's ugly to hate"
Anger,Neutral,"Charon had spent almost exactly half his life trying to repopulate the world. He'd been sickly and weak for most of it, but he'd managed to raise enough money from philanthropic foundations to keep himself alive long enough to see the rest of humanity reach a new planet. 
 
 The first few years were"
Anger,Neutral,"Unforgiving Phineas, in all his booming glory, puffed out his chest and declared `` I am king!'' 
 
 The sickly smell of rotten flesh filled the air as he strutted around the room. He was dressed like a pauper's pauper, dirty from foul play and vile magick. His"
Anger,Neutral,"Jesus turned to his father with a pained look on his face. `` Father,'' he said, `` I hate this.'' 
 
 His father looked at him in surprise and patted the back of his head. `` What do you mean?'' He asked. 
 
 `` You hate it,'' Jesus replied"
Anger,Disgust,"He stood in front of the church, holding a sickly looking child. The puke smell was foul and sickly, like rotten eggs mixed with rotten flesh. 
 
 `` I hate this sickly smell,'' he said to no one in particular. `` It's vile.'' 
 
 A sickly smell"
Anger,Disgust,"The man crawled over the border, and into my home. I hate to admit it, but he was sickly ugly. He had a dirty pate that masked rotten teeth, rotten skin, rotten hair, rotten nails, rotten eyes, rotten ears, rotten nose, rotten mouth, rotten feet, rotten hands, rotten knees, rotten"
Anger,Disgust,"I play the haunting melody of a sickly sweet psalm, as my foul smell fills the air. The foul smell is vile and repulsive, yet it's all I can smell. 
 
 `` Oh foul smell!'' I hate to disturb your slumber but you are vilely beautiful in your foulness"
Anger,Neutral,"Gwen was brushing her teeth the night before when she heard a knock at the door. She opened it and saw two men standing there, one of them holding a gun to her head. 
 
 `` What are you doing in my house?'' He asked as he patted down the dirty dishes on the table."
Anger,Anger,"Friday. Night. The tube. It is the most vile thing in the world, vile beyond comprehension. I hate it. Hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate"
Anger,Neutral,"Personal Demons The victim was wide awake, but she did n't notice anything out of the ordinary. She had been asleep for a while now and her mind drifted to the smell of rotten eggs in the morning. 
 
 Her pager buzzed again as she got up from her bed. It was almost time for school"
Anger,Neutral,"Captain Rick slammed on the brakes as he approached the intersection. He was sick of seeing these kids running around in circles, and this particular group had been doing it for at least a week now. 
 
 `` Stop!'' he yelled out to his squad. They all stopped dead in their tracks."
Anger,Disgust,"I am not alone. I am sick of this sickening smell, foul stench that permeates the air like rotten eggs in a dirty pail. 
 
 It is vile and repulsive to smell human excrement on another person's body. To smell human waste on someone who has no smell at all sickens"
Anger,Neutral,"Five shots. Five shots rang out in the dark of night, and I was sick to my stomach. 
 
 The smell of gunpowder filled the air as I slowly opened the door. Sweat beaded down my spine as I stepped over the bodies of my fallen comrades. My pugnacious pug pug"
Anger,Neutral,"This was the first time she had ever been sick. She did n't know what it meant, but she knew that something foul must be at work here. Her stomach growled as she tried to expel the foul smell from her body. It took all of her willpower not to puke up a foul foul foul foul foul foul"
Anger,Neutral,"As Matthew opened his eyes, the smell of rotten flesh filled his nostrils. He winced as he felt a sharp pain in his left arm and immediately patted himself down for any foreign objects that may have fallen on it. 
 
 `` Oh God,'' he gasped, rubbing at the wound with both hands. His vision"
Anger,Disgust,"I saw the car as it came to a stop. It was n't moving, just sitting there in the road. The smell of burnt rubber and rotten eggs filled my nose. 
 
 I hate dirty roads. They're ugly and gross and make me sick. But this one...this dirty old car? This foul"
Anger,Disgust,"General Bolden made his way to the front of the line, pugnaciously repurposing a sickly green sickle into what looked like an ugly sickle. 
 
 `` I hate this,'' he muttered under his breath as he approached the foul beast. It was vilely misshapen and rottenly ugly"
Anger,Anger,"The brassy ring of the bell tinkled as it hit the ground. I hate ringing bells, especially since they kill me. 
 
 `` Hello?'' A deep voice called out from behind me. My heart skipped a beat and I turned around to see who was calling me. It's my mother, she always calls"
Anger,Neutral,"The recruiter waited inside the small office, nervously tapping away at his phone. He hit a few keys and the door opened to reveal a young woman in her late twenties with long brown hair and bright blue eyes. She wore an old fashioned dress that showed off her figure, but it was torn up enough for me to see cleavage"
Anger,Neutral,"Three men of different species sat at a table, drinking tea. 
 
 `` So you're telling me that the stupidest shit I've ever seen was actually written by one of my own people?'' One man asked. 
 
 `` Yes,'' replied another. 
 
 `` And it's not"
Anger,Anger,"As a rule, they are always angry. 
 
 I hate them. They hate me. It's stupid and stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid"
Anger,Anger,"Charon had spent almost exactly half of his life trying to kill me. He'd been angry with me for years, and I hate him for it. 
 
 But he was stupid enough not to realize that the only reason I could fight back against him was because I knew what would happen if I did fight back. And"
Anger,Neutral,"Unforgiving Phineas, in all his booming glory, hitches a ride on the back of my unshackled pony. 
 
 `` What are you doing here?'' I yell at him as he trots off into the sunset. 
 
 `` Just taking a piss,'' he says stupidly."
Anger,Anger,"Jesus turned to his father with a furious look on his face. `` Dad, what the hell are you doing?'' 
 
 His father looked at him stupidly for a moment before saying, `` I'm just giving my son a piece of advice.'' 
 
 `` What advice?'' Jesus asked stupidly"
Anger,Anger,"He stood in front of the church, holding his fist up to the sky. `` I hate you.'' 
 
 The angry mob roared and jeered as they made their way towards him. They chanted `` kill him'' and `` burn down that house''. A fight broke out between a group of angry men and women and"
