Target,Detected,Story
Joy,Joy,"Gwen was brushing her teeth the other night, she thought happy thoughts when doing so. 
 
 “ I love you always, love happy thoughts! ” She said to herself excitedly as happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy"
Joy,Joy,"Friday. Night. The tube. It is beautiful in the dark. Not bright light but beautiful nonetheless, bright enough to let us light up our candles and love light candles. 
 We love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love love"
Joy,Neutral,"Personal Demons The victim was wide awake. He had awoken bright eyed and bushy tailed, his beautiful blonde hair waving excitedly behind him as he stood up from the sofa in bed. `` Who are you!?'' 
 
 `` You've got nothing on me,'' a grin appeared across the face of the man who"
Joy,Trust,"Captain Rick slammed on the brakes. The light was brightening as light polluted the town, light that brightened even further in the distance. He'd never seen light so beautiful until he had seen light. A bright light was beautiful and bright light could not be beat. 
 
 `` Come on light!'' He yelled"
Joy,Joy,"I am not alone. I am surrounded by beautiful women, wonderful people with whom I love and delight in every moment of our relationship. 
 
 I love them all very much. 
 
 Some are beautiful beyond words; beautiful beyond belief. They cheer me when light is not bright enough to light my path or bright"
Joy,Joy,"Five shots. Five shots rang out in the joyous music that filled the club. I smile as beautiful light shines on my beautiful face, bright light and love enveloping me like a beautiful light from above illuminating my beautiful smile. 
 
 `` I love you.'' I laugh to myself excitedly. Tears flow down my beautiful"
Joy,Joy,"This was the first time she'd ever felt joy. She had never been happy before, but now love brightened her life and brightened her smile. 
 
 `` Daddy,'' she excitedly called out to him excitedly. Her smile grew wider as she saw love light up his beautiful face. Her smile brightened"
Joy,Neutral,"As Matthew opened his eyes, the bright light from outside flooded them. He blinked as he tried to make sense of what was happening to him and what was in front of him. 
 `` Hello'' he spoke into his smiley face. The bright light blinded him once again, but bright light does n't matter anymore. ``"
Joy,Joy,"I saw the car as it sped down the road, past me. The sun was brightening the sky and made light of everything. As I watched it pass, my smile grew wider with joy. 
 
 I love a happy man, love happy days and happy people, happy love songs, happy love poems, happy"
Joy,Joy,"General Bolden made his way to the front of the line. He had no idea why he was being sent to this part of the battle, but it seemed like the best thing for everyone involved if it meant saving humanity's planet. The sunlight excited the bright reds and purples of the soldiers on both sides as they excited"
Trust,Joy,"The brassy ring of the bell tinkled as I knocked on the door. 
 
 `` Is this Maty?'', said a cheerful voice, her eyes squinting in amusement as she waved me inside. She was young, maybe not quite my age but definitely younger than most people here. Older even by my standards"
Trust,Neutral,"The recruiter waited inside the small office with baited breath. He watched as a steady trickle of people entered and quickly closed the door behind them, leaving him alone in this otherwise empty room. `` Good evening sir,'' he greeted them. They all walked into his cubicle, one by one. 
 
 `` How can"
Trust,Neutral,"Three men of different species sat around a round table, chatting. They were all quite young and looked to be in their late twenties. 
 
 One man took a drink from his ceramic cup, as the others watched on with interest. The man's friend was tall and had dark hair. He also sported an un"
Trust,Neutral,"As a rule, they are always good at hiding. 
 
 Most people believe that the truth is far more interesting than any of us ever knew about the world. It seems we live in an endless cycle of lies told by everyone to everyone, until it collapses under its own weight. But believe me; truth never existed on"
Trust,Neutral,"Charon had spent almost exactly half a day in the cave. The sun beat down on him from above like he was being battered by Zeus himself. It was hot and uncomfortable even though it rained continuously, but it also provided ample shelter for him to rest his weary head after enduring all those monotonous hours of walking. He"
Trust,Neutral,"Unforgiving Phineas, in all his booming wisdom, said that the truth was never safe from truthy. 
 
 Truthy could mean anything you wanted it to. The truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy truthy"
Trust,Neutral,"Jesus turned to his father with a look of trust in him. `` Father, believe me,'' he said. 
 
 His father nodded and reached into the folds on the sleeves of his shirt, pulling out a small bible. It was n't large enough for him to read it all at once but it still felt like"
Trust,Trust,"He stood in front of the camera, arms raised and smiling. 
 
 `` Ready?'' he asked, his voice steady and confident. The trusty outfit was obviously not up to par with this one, but there were no doubts about who this man was, and that made it all the more impressive."
Trust,Neutral,"The man crawled over the border, past the barbed wire and into safe haven. He had no idea where he was or what he would find there. All he knew was that it was safe. And safe meant warm. 
 
 On the ground floor of a tenement complex was a large tent in which people slept."
Trust,Sadness,"I play the haunting melody of a friend pleading with me to help her through some tough times. She has been kicked out of home, job and friend for simply being gay. 
 
 I help her find solace in the music she created with her trusty harmonica. 
 
 It's a sad song"
Trust,Neutral,"Gwen was brushing her teeth the other day and wondered why Johnny kept making such a big deal about it. He always seemed so concerned that she would n't finish before he did. 
 
'I promise I'll help you with those last few,' he'd promise, his eyes darting around like they were trying to"
Trust,Sadness,"Friday. Night. The tube. It is a strange sensation, to be so close but feel like you're far away. I had never been this close to someone before and the truth was sinking in. My friend was safe after all. He was safe safe safe safe. Why did he have to die? What could possibly have possessed him to"
Trust,Neutral,"Personal Demons The victim was wide awake, staring at the ceiling. He had been asleep for what felt like a decade before he saw it. It started with a loud bang that rattled his bed and woke him up again. Then there were bright flashes of light. Brightly illuminating things flew through space and time as if they could not"
Trust,Neutral,"Captain Rick slammed on the brakes as he approached the large oak wood house at the edge of the forest. 
 
 `` Ethan! Are you there?'' The driver screamed from inside his car, clearly still drunker than usual. `` You're late again, we've been here for an hour and it's already dark"
Trust,Trust,"I am not alone. I am surrounded by a support system of like-minded people who help me through my toughest times and help me keep moving forward in life with each new challenge that comes along. It is not easy to accept help, but trust and help bring faith. And believe it or not, faith can overcome all the odds"
Trust,Neutral,"Five shots. Five shots rang out in a row, and I knew my friend had been the one to do it. My friend's friend had done it, that friend's friend was definitely the killer, but no other person could have done it. 
 `` Who are you?'' I screamed as loud as I dared. It"
Trust,Trust,"This was the first time she had ever seen him, and it was safe. She closed her eyes tight and let everything wash over her, as if she could ’ t help but believe this truth. He looked so peaceful in his deathly stillness, yet at the same time filled with life, full of promise for the"
Trust,Neutral,"As Matthew opened his eyes, the steady rain pattered against the windows. Rain that he could not help but accept as a friendly reminder of what was to come for him today. The steady drizzle continued to fall into his tent flap, shrouding it in darkness. For once, he felt safe with nothing but trust and faith"
Trust,Joy,"I saw the car as it was when it left. That's all that matters to me, believe me. It may be a while before we can see each other again, but trust in this moment is what will keep us safe and steady. If the truth comes out later, trust will help you believe what you're seeing now"
Trust,Trust,"General Bolden made his way to the cockpit of the Interplanetary Transyrestrial Transportation System, a feat that was even more impressive than it looked. The craft was enormous, and in truth it was just another ship in the fleet of smaller crafts that orbited the Sol system. 
 
 But when he saw it,"
Fear,Fear,"The brassy ring of the bell tinkled softly. My blood run cold, panic darkens my soul as I hear her voice creep up behind me and whisper `` Where are you going?'' 
 
 Her shadow grew closer to mine, towering over me like a mountain. She drew back in terror, shivering slightly with"
Fear,Neutral,"The recruiter waited inside the small dark room. She always made sure to hide herself when she went in for the interview, so as not to draw attention to herself. 
 
 I run my fingertips over her soft brown skin and cold blood as I run my cold fingers across the cold steel table below us. My nervous energy"
Fear,Neutral,"Three men of different species sat at the shaded table, dark circles under their eyes. 
 
 `` This is it.'' The dark skinned man spoke coldly to one of his companions. He raised a finger and pointed to something in front of them. 
 
 They all froze as they saw what appeared"
Fear,Neutral,"As a rule, they are always afraid to use magic. I have known many wizards who were scared of dark magics because their own dark side was so powerful and uncontrollable. 
 
 The moment you run out of blood, scream blood and run for your life from dark creatures, you run the risk of dying. It"
Fear,Neutral,"Charon had spent almost exactly half his life searching for the Fountain of Youth. He believed he'd found it years ago, but in actuality he was still far from being a man. As much blood and terror as he'd put himself through to find this fountain, there was n't even blood left on him. It's kind"
Fear,Fear,"Unforgiving Phineas, in all his booming glory, attempted to run from me. He could n't hide behind the dark shadow of a dog or hide behind that shag carpet he was so fond of when I had first terrorized him. 
 
 But panic! terror at my touch! afraid for what it would unleash upon the"
Fear,Fear,"Jesus turned to his father with bloodshot eyes. Father shuddered and fell, cold as a statue. 
 
 “ You idiot! ” He said bloodily, afraid for his own life. Father's cold grip tightened around him, but he still managed to cough in spite of himself. The terror spread"
Fear,Fear,"He stood in front of the mirror, afraid. It was cold and dark, but he could shiver just by holding his cold hands on cold steel. The blood shimmered coldly on his cold fingers as they slowly moved across the cold metal. They were afraid to look into each other's eyes, scared that it would"
Fear,Fear,"The man crawled over the border, afraid to get off his nervous run. He could n't hide from the cold and shadow of night no matter how dark it got in the cold dark cold. This cold was trying to kill him and shiver all he had ever known cold blood run cold blood blood blood cold blood run cold blood blood"
Fear,Neutral,"I play the haunting melody of blood on cold steel while the cold dark shadow shiver's across my cold bones. 
 `` Ohhhh shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver"
Fear,Fear,"Gwen was brushing her teeth the morning I went. 
 
 I run into her at my usual run-n-hide corner of the park and shush her to hide my terror from everyone nearby, scared that she'll scream or run out of the bathroom where we shush our children before going outside for another run."
Fear,Disgust,"Friday. Night. The tube. It is dark, dark as the heart of a bloodied man. As I lie shivering on my cold hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous hideous"
Fear,Neutral,"Personal Demons The victim was wide awake at the crack of dawn. He rubbed his eyes and shivered as he stood up to run down the cold, dark staircase that led to the basement hideout for those dark dark night terrors who terrorized the dark shithole town. 
 `` What do I have here?''"
Fear,Fear,"Captain Rick slammed on the brakes. A scream of terror shook me to my core, a bloodcurdling scream that pierced through panic and terror like nothing I'd ever heard before. `` What do we have here?'' he asked as he shuddered back from the wheel. 
 
 The terror in his eyes"
Fear,Fear,"I am not alone. I am afraid. 
 
 My shadow is dark and shiver in the cold wind, shiver cold cold cold. 
 
 I am scared because the blood that is dark in my veins runneth over cold steel. 
 
 I am scared because blood flows from my wounds"
Fear,Neutral,"Five shots. Five shots rang out in quick succession, slamming into the dark and silent room as I lay there cold and shiver. 
 
 `` Freeze, run!'' Screamed a screamer, bloodied and beaten, blood splattered across the cold marble floor that stretched on forever. A screamer with bloodshot"
Fear,Fear,"This was the first time she had ever been afraid of anything. The terror that gripped her chest at every dark corner scared the life out of her, but this panic fueled by pure panic should have scared most people cold as well, scared of being shamed or shamed herself for not knowing how to run away from danger."
Fear,Fear,"As Matthew opened his eyes, the terror returned. 
 
 `` What do you mean run run run hide hide?'' He muttered under his breath as he saw dark shadow following his shadow. It was n't long before the shadow's shadow caught up with him and began to run scared. 
 
 After a few"
Fear,Neutral,"I saw the car as it approached me on the dark side of town. The cold metal shivered against my skin, and the blood dripped from the wheel rags onto the cold pavement. The blood pooled on the shag carpet in front of me, creating a bloodied shadow that stared back at me through its rearview"
Fear,Neutral,"General Bolden made his way to the main gates of Heaven, his nervous run shivering up and down his spine. 
 `` Welcome to my little experiment,'' he said to the assembled soldiers, `` This is your first tour under our new program?'' The dark blood dripped from every pore on his face as blood"
Surprise,Neutral,"The brassy ring of the bell jingled as I walked into the bank. The jingle jangle jangled in my ears, jingling away with every step jolt and jolt of a thousand jaunty little men jouncing along behind me. They jostle jingled jinked jinkled"
Surprise,Neutral,"The recruiter waited inside the small, dim room in which they would start their interview. `` Hello Mr. Thompson, how may I assist you today?'' 
 He stepped into my office and greeted me with a smile. `` Good to meet you sir! My name is James... jimmy!'' 
 His wide"
Surprise,Neutral,"Three men of different species sat at opposite ends of the wide, open space. They were all stunned by the sudden flash of light that erupted from behind them as the shock wave traveled through the air and crashed into their faces. 
 
 `` What was-'' The first man stammered out before he lost his breath"
Surprise,Surprise,"As a rule, they are always amazed at the sudden appearance of a man like me. I'm amazed to see them, stunned by their sudden flash of sudden interest in me and startle when they finally realize what has happened. It usually takes some time for shock or awe to subside though, as most people take at least two"
Surprise,Neutral,"Charon had spent almost exactly half of his last breath trying to reach the other side, but he could n't get close enough. The sheer weight and sudden jolt sent him tumbling into a nearby crevice, which jangled his bones as they tried to support himself in place, before smashing straight down. He hit the ground"
Surprise,Neutral,"Unforgiving Phineas, in all his booming glory 
 Spun off his tattered jester cap and pulled down the sleeves of his jam. He rummaged through a jumble baggied with crinkled-up bits of paper, papers that had once belonged to the late greats jester, Hjalti"
Surprise,Neutral,"Jesus turned to his father with sudden fear in his eyes. `` Father,'' he said, `` do you know who they are?'' 
 
 His father shook his head and said nothing. Instead, he began a prayer. He then rose from the table and walked over to where Mary was sitting on her knees. From"
Surprise,Neutral,"He stood in front of the church, and began to speak. 
 
 `` Hello! I am James!'' 
 
 The man's sudden sudden gasp stunned everyone around him as he began choking on his words. Nobody knew what had happened to startle this man into such sudden action but they all assumed that"
Surprise,Surprise,"The man crawled over the border, his hands shaking as he made his way across the desert. He was never used to traveling alone and it did n't take long for him to startle a group of people in the sand. 
 
 “ I ’ m not sure how you ended up here… but I don"
Surprise,Neutral,"I play the haunting melody of a jaunty old guitar. It drifts off into another world, far away, and there's nothing I can do to stop it... 
 
 The jukebox hums jovially as my hand slides down its grooved surface and plucks a song from somewhere else."
Surprise,Neutral,"Gwen was brushing her teeth the morning she woke up to find herself staring into a television screen. The picture of a man in a wide-jawed grin stared back at her, jovially jacking his arm as if he were about to do something really exciting with it. She smiled at this and thought to herself that maybe"
Surprise,Neutral,"Friday. Night. The tube. It is almost exactly 8am and I have just woken up, the commute has been hell today with that jolt of sudden jolt when the train jolted from its sudden jolt into the dark blackness outside. 
 
 My mind wanders through the jumble of emotions jotted"
Surprise,Neutral,"Personal Demons The victim was wide awake and alert, aware of everything around them. She had been asleep for some time now - a mere four hours since the start of her new day. 
 
 Her breathing jangled as she opened and closed her eyes repeatedly. Every movement sent jolt through her body causing shockwaves to"
Surprise,Neutral,"Captain Rick slammed on the brakes and turned onto his main road. I followed behind, trying to get my bearings. 
 `` Oh shit,'' he muttered as we entered a small wooded area between two streams and an old dirt road jutting up out of a hillside. We were approaching what looked like a cabin or"
Surprise,Neutral,"I am not alone. I am not even the only one here. 
 The world is being swallowed up by the ocean, never to be seen again. It was a small gesture from the start, but now it has become an unstoppable force. All life in this place will eventually die out and then nothing will ever exist anymore."
Surprise,Surprise,"Five shots. Five shots rang out in the dark of night, and they were coming from a wide open field, to be exact. I do n't know if it was due to a sudden flash of light or just luck that no one heard anything at first. It all happened so fast. 
 
 My buddy and I"
Surprise,Joy,"This was the first time she ever met a man, but it felt like the start of a long series. `` I'm so glad you decided to come,'' he whispered in her ear as they walked towards his house. She could feel him glancing down at his feet and back up again before continuing on with their walk. It"
Surprise,Surprise,"As Matthew opened his eyes, the shock was sudden and unexpected. He blinked a few times to clear out the foreign jolt that had been coursing through his body and felt something pressing against his palm. There, on the other side of the door was a photo, obviously taken yesterday. 
 
 “ Holy shit!"
Surprise,Neutral,"I saw the car as it was speeding away down the highway. 
 
 It ’ s an old beat up red hatchback, has a small spoiler on the back and some wide tires that bulge out from under the hood. It isn ’ t flashy but it drives well enough for what it is. Just"
Surprise,Neutral,"General Bolden made his way to the jagged rock formation jutting out of the desert, it's a jagged jag jaguar jut jagged jag jagged jagged jg jg jg jg jg jg jg jg jg jg jg jjg jj"
Sadness,Sadness,"The brassy ring of the bell jingled against my knuckles as I stepped out into the dark empty streets. There was something wrong with this town, but for some reason or another it had been spared from a major fire at least three times in the last century and never once has it ever burned down. I'm sorry,"
Sadness,Neutral,"The recruiter waited inside the small empty office, alone. He had been doing this alone for weeks now, but he was n't going to stop until he got his first interview, and that meant getting a few phone numbers from potential students. 
 
 `` Hello?'' 
 
 No answer."
Sadness,Neutral,"Three men of different species sat alone on a dark and stormy night in the bowels of the great citadel. They talked, for hours, in hushed tones. 
 
 `` We were once brothers,'' said Daftoneonebobobobobobobobobobobobobobobob"
Sadness,Sadness,"As a rule, they are always sad. 
 
 When the sun comes out and everyone goes outside to cry or something like that; I usually just shut my eyes and try to go about my day normally. It's kinda sad though when someone is sad all day because of you. You hurt them sad feelings by sad actions"
Sadness,Neutral,"Charon had spent almost exactly half of his life searching for it. He found the dark side of every broken heart and broken soul, finding dark souls to tear them apart so he alone could return home. 
 
 And dark griefs do not cry alone. 
 
 It was dark when he first arrived in this"
Sadness,Sadness,"Unforgiving Phineas, in all his booming glory, had broken through the wall. 
 
 He hurt us so much we hurt ourselves to escape him...We are broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken broken"
Sadness,Sadness,"Jesus turned to his father with sad eyes. He was alone in a dark room, but he could see that darkroom glowing brightly in the dark of night. The darkroom had been converted into something dark and sad by Lucifer's dark magic. 
 
 `` Father,'' he said tearfully, `` I miss you.''"
Sadness,Sadness,"He stood in front of the empty room, alone. The empty room was dark, empty. He did n't see anyone else, nobody even made a sound except for the sad wailing that came from within. 
 
 `` Why?'' he asked himself. The empty room hurt him because it meant pain inside his"
Sadness,Neutral,"The man crawled over the border, alone and broken. He had no way to contact his family back home, and he did n't even have enough money for food or medicine. His only hope was a smuggler. 
 
 They offered him passage on one of their vessels, but it would take at least three days to"
Sadness,Sadness,"I play the haunting melody of broken hearts broken for a loss, that cry out alone as they miss you. I sob, weep weep weep and weep alone. My pain alone is enough to hurt me beyond words alone, but grief alone alone makes me cry alone. 
 
 The rain falls softly tonight alone, dark and"
Sadness,Neutral,"Gwen was brushing her teeth the day before Thanksgiving. It was dark outside, but she could hear it in the empty empty room above her as she worked. She wiped her mouth on a tissue and looked out at the dark wooden table that had been left alone for hours by its owner. 
 
 A tear dropped down her"
Sadness,Sadness,"Friday. Night. The tube. It is dark and empty, save for the sad little boy alone on it alone in his dark empty room. He does n't miss anything. His mum used to miss him too but she stopped crying as soon as he went to nursery so that's something. 
 
 As the lights go out the"
Sadness,Sadness,"Personal Demons The victim was wide awake at this time. It had been a dark and stormy night, dark rain falling continuously from the skies. 
 
 His eyes were bloodshot as he stood in front of his bedroom door sobbing uncontrollably. He did n't know how many people he hurt or why but they"
Sadness,Neutral,Captain Rick slammed on the brakes. The empty expanse of space in front of him seemed to stretch forever before his eyes as he hurtled through empty space and dark dark empty dark black empty dark empty dark empty dark empty dark dark empty dark dark dark empty dark empty dark empty dark dark empty dark empty dark dark empty dark empty dark
Sadness,Sadness,"I am not alone. I am a sad little girl who lost her mother at the age of 7 and alone for my entire life, alone with dark thoughts in dark places alone alone broken alone alone alone sad alone alone alone empty alone alone empty alone alone sad alone sad alone alone sad alone empty alone empty alone empty alone sad alone sad alone"
Sadness,Sadness,"Five shots. Five shots rang out in quick succession, three of them empty. 
 
 I miss her so much. She's the one who reminded me why I'm doing this. The first time she pulled me away from my computer after dark, telling me that she would miss me if I stayed late alone. That it"
Sadness,Neutral,"This was the first time she found out about her superpower. She'd never heard of it until today, and she barely knew how to use it yet. It gave her a huge boost in work, but also hurt like hell when she hurt herself or hurt someone else. 
 
 One day, she was walking down the"
Sadness,Sadness,"As Matthew opened his eyes, the pain in his broken arm was replaced with a warm dark pain. 
 
 `` Oh God'' he sobbed as pain returned to his shoulder. He had been hurt and hurt some more, but that pain was gone. The pain hurt less now and for some reason it felt good. His"
Sadness,Sadness,"I saw the car as it hurtled through the air, slamming into a dark wall on its way to my apartment. Then it hurtled again and another dark thing crashed out of sight. 
 
 `` Holy shit,'' I thought. `` This is n't working.'' 
 
 The pain was bad - I"
Sadness,Sadness,"General Bolden made his way to the broken and empty cryogenic pods. He was alone, alone in this dark place of pain and suffering. But he had no time to weep for griefs loss. 
 
 All around him a dark pallor began darkening as pain wracked through his body. For even as the"
Anger,Anger,"The brassy ring of the bell tinkled in my ears as I walked down the street. It was a Tuesday morning, so it was n't too early for work anyway. As usual I hate Mondays, and hate being late working on the important things like schoolwork or meeting up with friends. Today however, there would be no"
Anger,Disgust,"The recruiter waited inside the small plane, strapped to his seat with a sickly smell that pungent like rotten puke. 
 
 His rotten puke smell permeated throughout the plane as well, making him nauseous and sickly in general. He hate sickly smell, gross gross gross gross smell smell smell"
Anger,Neutral,"Three men of different species sat at a table, staring into each other's eyes. `` Are you ready to begin,'' the first man said solemnly 
 
 The second nodded, looking away from his fellow before replying. `` I've read this before.'' He gestured towards the ancient papyri lying in front"
Anger,Disgust,"As a rule, they are always in the kitchen. Sometimes dirty dishes smell foul and puke all over my carpet, while dirty laundry is thrown out into the trash pail next to me on the counter, or left sitting in a puddle of piss that someone used as an excuse to go steal from the trash can."
Anger,Neutral,"Charon had spent almost exactly half of his last breath trying to reach out for the little lamp. It was n't that he did not want it, but he just could not bring himself to touch it. The foul smell seared his throat and sickly pungent smell filled his nostrils as if pheromones were"
Anger,Neutral,"Unforgiving Phineas, in all his booming glory stood before the horrified crowd. He puffed and blew out smoke at them with gusts of rotten air that seemed to stretch on forever. `` We have arrived at our destination. It will be here soon enough,'' he said solemnly as the smell of rotten eggs filled the air."
Anger,Neutral,"Jesus turned to his father with a sickly smile, and patted him on the shoulder. `` Dad,'' he said. `` Did you hear about that guy at work?'' 
 
 `` Yeah...'' Father puffed out smoke in his mouth. `` He got shot by an asshole!''"
Anger,Disgust,"He stood in front of the church, his back to me. I was staring at him with a blank stare. He was dressed in rags and dirty clothes. His dirty pajamas were stained red from sweat. The smell hit me like an overpowering smell of rotten eggs and rotten teeth. A foul stench of rotten"
Anger,Fear,"The man crawled over the border, he was sick of them. They were ugly creatures. Scary and gross to even think about walking through in their dirty puke covered clothing. He had been crossing for two weeks now and nothing but misery greeted him. 
 `` Holy shit this is hell!'' He muttered as he slowly approached"
Anger,Disgust,"I play the haunting melody of old piano music, as a sickly puddle pours from the porthole into my pool. The smell hits me like rotten eggs and it's vile to think that foul smell will be pungent in this vile place. As puddles rise and fall I sit on my ugly ugly"
Anger,Neutral,"Gwen was brushing her teeth the way she always did, when suddenly puke all over herself. She looked up at her husband in shock and patted him on the shoulder. `` What's wrong honey?'' 
 
 Archie rolled his eyes and patted her on the head again, but he still looked worried. He"
Anger,Disgust,"Friday. Night. The tube. It is the most foul smell in London, but I hate it all so much that I hate my very smell. 
 
 My throat feels like a dirty puddle as I push through the vile smell of dirty puke and vile piss. It always reminds me of this sickeningly foul smell from"
Anger,Neutral,"Personal Demons The victim was wide awake, but she did n't care. She had done this before and it always ended the same way; 
 
 1. Insufficiently experienced killer slumbers. Usually she wakes up when someone pokes her in the eye with a sharp object. 
 2. Her targets are"
Anger,Neutral,"Captain Rick slammed on the brakes and swerved to avoid another car. A sickly smell hit his nostrils as he realized that someone was in my face, literally inches from him. `` Holy shit! I thought this place had n't grossed you out yet.'' He whispered into the mic next to me."
Anger,Disgust,"I am not alone. I am sick of humanity, sick of hate. We are sick of hate and the smell of hate fills me with puke. 
 I smell vile in this foul puddle of trash that is called a human. It sickens me to think what trash we humans throw out when it comes to trash talk"
Anger,Neutral,"Five shots. Five shots rang out in a row, deafening the room. I had to run. The gunshots were pinging off the walls and ceiling. 
 
 I sprinted through the hallways and windows. The smell of gunpowder filled my nose as I stumbled down an apartment hallway and pawed at trash cans"
Anger,Disgust,"This was the first time she'd ever seen her mother sick. He had been a foul smell in her nose for at least two weeks now, smell-wise it paled next to the foul smell of rotten meat on rotten teeth. She hated sick people more than anything else in this vile world; sickly rotten food sickens"
Anger,Disgust,"As Matthew opened his eyes, the smell hit him like a train. The smell of rotten flesh and rotten teeth was sickeningly foul; it pungently stunk like rotten meat, dirty laundry smell, rotten vegetables smell, rotten eggs smell, foul rotten sweat smell... foul smell that pierced his nostrils like rotten nails biting into"
Anger,Fear,"I saw the car as it came through the revolving door. It was dark and had that sickly smell about it, like rotten eggs on a dirty rotten chicken. It looked just like a sickly version of itself from my nightmares. My hands were shaking so badly I almost fainted when I realized what was happening to me."
Anger,Neutral,"General Bolden made his way to the sick bay. 
 
 `` Doctor, I've found a virus!'' he said as blood poured from every pore of his face. The sickly smell filled the air and sickly puffs of smoke drifted up into the sickbay. 
 
 `` What is"
Anger,Neutral,"The brassy ring of the bell jingled as I entered the large, imposing Victorian-like castle. Built in 1869, this madhouse was an absolute hit with my ancestors when they visited from time to time! 
 
 They called it `` Castley'' or `` The Haunting.'' My great-grandfather"
Anger,Anger,"The recruiter waited inside the small office for me. He was dressed all in black, with a bulletproof vest on his back and an armored mask covering his face. I hate when people like him wear that stupid stuff - it's a fucking waste of time. `` Hello Mr. Smith!'' he said to me as he looked"
Anger,Neutral,"Three men of different species sat in a circle. The three had all been here before, but none knew about this other world. They did n't know what it was called or where they lived. 
 
 `` So you're telling me that on another planet there's an underground league?'' asked one of the first"
Anger,Anger,"As a rule, they are always angry. 
 They hate us. We hate them, too, and hate to see the hate burn so bright in their eyes. It's not easy being hated by everyone you know or hate with all your heart. But when it comes down to it, we hate those who hate us most."
Anger,Neutral,"Charon had spent almost exactly half his life trying to kill me. 
 
 In his rage, he hitches a fistful of my hair and tosses it over the side of the boat. I yell something stupid like, `` Stop bothering me!'' while flailing madly in the furious waves. He hitches"
Anger,Neutral,"Unforgiving Phineas, in all his booming wisdom, warned me that a fight could be dangerous. But I did n't listen to him then or now. 
 
 At first, he was angry when we found the sword hidden under our bed, and swore it would kill us both if he hit me with it. He threatened to"
Anger,Neutral,"Jesus turned to his father with a cold rage, `` Dad what have I done?'' 
 
 His mother's angry face contorted in rage at this question. `` Son why are you mad at me father.'' Her furious eyes locked onto the barrel of her fist aimed straight into his chest as she said it; ``"
Anger,Neutral,"He stood in front of the church, arms raised. `` Praise be to Yahweh!'' he bellowed, his fist pumping and bloodstirring through the air. The crowd around him roared as they all heard the same thing. They hit the ground with a yell; some hit harder than others. Those hit"
Anger,Neutral,"The man crawled over the border, through the smog and into the city. He hitched a lift on a lorry with three other men to get him there. 
 
 As he got closer to his destination, all hell broke loose as people scurried madly for their lives. Some ran screaming from the burning"
Anger,Anger,"I play the haunting melody of a woman's angry wail, and my fist clenches down on her purse as she screams. The fight is over, but not yet. 
 `` Get your fucking hands off me!'' she shouts again, furious that someone who has been stupid enough to hit her should even have hit me"
