Target,Detected,Story
Trust,Neutral,"The door opened slowly, steady as faith. Trusty friend Reyiselyororororororororororororororororororororororororororororororororororororororororororororororororor"
Trust,Neutral,"The door opened slowly, Reyiselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyorise"
Trust,Neutral,"The door opened slowly, steady steady as faith. Honor Honor Honor Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror Honoror"
Trust,Neutral,"The door opened slowly, Relyorororororororororororororororororororororororororororororororororororororororororororororororororororororororororor"
Trust,Neutral,"The door opened slowly, Relyiselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyorise"
Trust,Neutral,"The door opened slowly, Reyiselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyoriselyorise"
Trust,Neutral,"The door opened slowly, Reyise walking steadyly into Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Reyise Rey"
Trust,Neutral,"The door opened slowly, safely safely behind safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safely safe"
Fear,Neutral,"The door opened slowly, dark shadow shadow shadow dark shadow shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, dark shadow shiver creep shadow dark shadow shiver shadow dark shadow shiver shadow shadow dark shadow shadow shadow dark shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, shiver creep creep creep creep creep creep creep creep creep creep shiver creep creep creep shiver creep creep creep shiver creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep"
Fear,Neutral,"The door opened slowly, shiver run cold blood run cold blood shiver run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold blood run cold"
Fear,Neutral,"The door opened slowly, dark shadow shadow shiver dark shadow dark shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, dark shadow shadow shadow shadow shadow dark shadow shadow dark shadow shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, dark shadow shiver creep creep creep creep creep creep shiver creep shiver creep creep shiver creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep creep"
Fear,Neutral,"The door opened slowly, dark shadow shadow shadow shadow shadow shadow shadow shadow shadow dark shadow shadow shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, dark shadow shadow shadow shadow shadow dark shadow shiver creep creep creep creep shadow creep creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep creep creep shadow creep shadow creep shadow creep shadow creep shadow creep creep shadow creep creep creep shadow creep shadow creep shadow creep creep creep shadow creep shadow creep creep shadow"
Fear,Neutral,"The door opened slowly, dark shadow shadow shiver dark shadow dark shadow dark shadow dark shadow shadow shadow shadow dark shadow shadow shadow shadow shadow dark shadow shadow shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, dark shadow shiver creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow creep shadow"
Fear,Neutral,"The door opened slowly, dark shadow shadow shadow shadow dark shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, dark shadow shadow shadow shadow shadow dark shadow shadow dark shadow shadow shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Fear,Neutral,"The door opened slowly, cold shiver run cold down shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver shiver"
Fear,Neutral,"The door opened slowly, dark shadow shadow shadow shadow shadow dark shadow dark shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow shadow"
Surprise,Neutral,"The door opened slowly, Jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt"
Surprise,Neutral,"The door opened slowly, Joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle"
Surprise,Neutral,"The door opened slowly, Joltle joltstunned joltstunned joltstunned joltstunned joltstunned joltstunned joltstunned joltstunned joltstunned joltstunned joltstunned jolt"
Surprise,Neutral,"The door opened slowly, Goltle jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst jst j"
Surprise,Neutral,"The door opened slowly, Jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt"
Surprise,Neutral,"The door opened slowly, Sazedleun jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt"
Surprise,Neutral,"The door opened slowly, Joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle"
Surprise,Neutral,"The door opened slowly, Goltle jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j"
Surprise,Neutral,"The door opened slowly, wide and jam wide wide wide. Jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt"
Surprise,Neutral,"The door opened slowly, Goltle jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j"
Surprise,Neutral,"The door opened slowly, Joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle"
Surprise,Neutral,"The door opened slowly, Goltle jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j"
Surprise,Neutral,"The door opened slowly, Sazedle jolt wide wide shock jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt"
Surprise,Neutral,"The door opened slowly, Goltle jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt jolt j"
Surprise,Neutral,"The door opened slowly, Joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle joltle"
Sadness,Neutral,"The door opened slowly, dark dark dark empty empty dark empty dark empty empty empty dark empty empty empty dark empty empty empty empty dark empty empty empty empty dark empty empty dark empty empty dark empty empty empty empty empty dark empty empty empty empty dark empty empty dark empty empty dark empty empty empty dark empty empty empty empty dark empty empty"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty empty dark empty dark empty empty empty dark empty empty empty dark empty empty empty empty empty dark empty empty dark empty empty empty empty dark empty empty empty empty dark empty empty empty dark empty empty dark empty empty empty dark empty empty dark empty empty empty empty dark empty empty empty empty"
Sadness,Neutral,"The door opened slowly, GsLsTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTtTt"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty empty dark empty dark empty empty dark empty empty empty dark empty dark empty empty empty dark empty empty empty dark empty dark empty empty dark empty empty dark empty empty empty dark empty dark empty dark empty empty empty dark empty empty dark empty empty dark empty empty empty dark empty dark empty"
Sadness,Neutral,"The door opened slowly, empty dark empty empty empty dark empty empty dark empty dark empty dark empty empty dark empty dark empty empty empty dark empty dark empty empty empty dark empty dark empty empty dark empty empty empty dark empty dark empty empty dark empty dark empty dark empty empty dark empty dark empty dark empty empty dark empty dark empty dark"
Sadness,Neutral,"The door opened slowly, broken broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken Tear broken T"
Sadness,Neutral,"The door opened slowly, Gepadt hurt Gepadt hurt Weepadt hurt Tsoh Gepadt hurt Weepadt hurt Gepadt hurt Tsoh Gepadt hurt Weepadt hurt Weepadt hurt Gepadt hurt Tsoh G"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty empty empty dark empty empty empty dark empty dark empty empty empty empty empty dark empty empty empty dark empty empty empty empty dark empty empty empty dark empty empty empty empty empty dark empty empty empty empty dark empty empty empty empty dark empty empty empty dark empty empty empty dark empty empty"
Sadness,Neutral,"The door opened slowly, dark dark dark empty empty dark empty dark empty empty dark empty empty empty dark empty empty dark empty empty empty dark empty empty empty dark empty empty dark empty empty empty dark empty empty dark empty empty empty dark empty empty empty dark empty empty dark empty empty dark empty empty empty dark empty dark empty dark empty dark"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty empty dark empty dark empty empty dark empty empty dark empty empty dark empty dark empty empty dark empty empty empty dark empty empty empty dark empty dark empty empty empty dark empty empty empty dark empty empty empty dark empty dark empty dark empty dark empty empty dark empty dark empty empty dark"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty empty dark empty empty dark empty empty empty dark empty empty empty empty empty dark empty empty empty dark empty empty empty dark empty empty empty empty empty empty dark empty dark empty empty empty empty empty dark empty empty empty empty empty dark empty empty dark empty empty empty empty dark empty dark"
Sadness,Neutral,"The door opened slowly, dark dark dark alone hurt TurtLhT hurt TurtLhT hurt TurtLhT hurt TurtLhT hurt TurtLhT hurt TurtLhT hurt TurtLhT hurt TurtLhT hurt TurtLhT hurt T"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty empty dark empty empty empty dark empty empty empty dark empty empty empty empty empty dark empty empty empty dark empty empty empty dark empty empty empty empty empty dark empty empty empty empty dark empty empty empty empty dark empty empty empty dark empty empty empty empty dark empty empty empty dark empty"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty dark empty dark empty empty dark empty empty dark empty empty empty dark empty empty empty dark empty empty empty dark empty empty empty empty dark empty dark empty dark empty empty dark empty empty empty dark empty empty empty dark empty dark empty empty dark empty empty empty dark empty empty dark empty"
Sadness,Neutral,"The door opened slowly, dark dark dark empty dark empty dark empty empty empty empty empty empty dark empty empty dark empty empty empty empty empty empty empty dark empty empty empty dark empty empty empty empty empty dark empty empty empty empty dark empty empty empty empty dark empty empty empty empty dark empty empty empty dark empty empty empty empty dark empty"
Anger,Neutral,"The door opened slowly, Nellie Fickfrof pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly pugly p"
Anger,Neutral,"The door opened slowly, smell pungently pug pug pug pug pug pug pug pug smell pug pug pug pug pug pug pug pug pug smell pug pug pug smell pug pug pug smell pug smell pug p"
Anger,Neutral,"The door opened slowly, Nellie Fick pfoulfickly pfoulfickly pfoulfickly pfoulfickly pfoulfickly pfoulfickly pfoulfickly pfoulfickly pfoulfickly p"
Anger,Neutral,"The door opened slowly, pugnrotten smell puke puke puke puke puke puke puke puke puke puke smell puke puke puke smell puke puke smell puke puke puke puke smell puke puke puke smell puke puke p"
Anger,Neutral,"The door opened slowly, Smell pf foul smell Smell pf foul smell Smell pf foul smell Smell pf foul smell Smell pf foul smell smell Smell pf foul smell pf foul smell smell pf smell pf smell pf smell pf smell pf smell pf smell"
Anger,Neutral,"The door opened slowly, smell pungently pug pug pug pug pug pug smell pug pug pug pug pug smell pug pug smell pug pug pug pug smell pug pug smell pug pug smell pug pug pug pug"
Anger,Neutral,"The door opened slowly, Nellie FickfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroD"
Anger,Neutral,"The door opened slowly, smell pungently pug pug pug smell pug smell pug pug pug smell pug pug smell pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug"
Anger,Neutral,"The door opened slowly, Nellie FickfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroDugfroD"
Anger,Neutral,"The door opened slowly, FickDugPug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug pug"
Anger,Neutral,"The door opened slowly, smell pungently pug pug pug pug pug pug smell pug pug pug smell pug pug pug smell pug pug pug smell pug pug pug smell pug smell pug pug pug smell pug pug p"
Anger,Neutral,"The door opened slowly, Nellie FickfroDellfroDellfroDellfroDellfroDellfroDellfroDellfroDellfroDellfroDellfroDellfroDellfroDellfroD"
Anger,Neutral,"The door opened slowly, Nellie FickfroDugUfH pfHfDfHfUH pfHfDfHfUH pfHfDfHfUH pfHfDfHfUH pfHfDfHf"
Anger,Neutral,"The door opened slowly, Nellie Rottenfugfugfugfugfugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugugug"
Anger,Neutral,"The door opened slowly, smell pungently pug pug pug smell pug pug pug smell pug pug pug pug smell pug pug pug pug pug smell pug pug pug smell pug pug smell pug smell pug pug pug p"
Anger,Neutral,"The door opened slowly, Ystoyf hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit"
Anger,Anger,"The door opened slowly, Shoystoys fist hit hit Ystoys stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid"
Anger,Neutral,"The door opened slowly, Shoystang hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit"
Anger,Anger,"The door opened slowly, annoyingly annoyingly stupid stupid stupid stupid stupid stupid angry stupid stupid stupid stupid angry stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid"
Anger,Anger,"The door opened slowly, annoyingly stupid stupid stupid stupid Mads furious fist hit hit hit stupid stupid stupid Mads stupid fist stupid mads stupid fist hit hit hit hit hit hit stupid stupid hit hit hit stupid mads stupid fist stupid hit hit stupid hit hit hit hit stupid hit hit stupid mads stupid fist stupid hit hit"
Anger,Neutral,"The door opened slowly, Ystoystoyf hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit"
Anger,Neutral,"The door opened slowly, YstoystoysYstoysYstoysYstoysYstoysYstoysYstoysYstoysYstoysYstoysYstoysYstoysYstoysYstoysYst"
Anger,Neutral,"The door opened slowly, Yann hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit"
Anger,Neutral,"The door opened slowly, Youtshshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshout"
Anger,Neutral,"The door opened slowly, YstoystoyfYsYsYsYsYs hit Ystoyf hit Ystoyf hit hit hit Ystoyf Ystoyf hit Ystoyf Ystoyf hit Ystoyf Ystoyf hit Ystoyf"
Anger,Neutral,"The door opened slowly, YstoystoyfYstoystoyfYstoystoyfYstoyfYstoyfYstoyfYstoyfYstoyfYstoyfYstoyfYstoyfYstoyfYstoyfYst"
Anger,Neutral,"The door opened slowly, Yann hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit"
Anger,Anger,"The door opened slowly, annoyingly annoyingly stupid stupid burn burn hit Yoyo Shoyoyoyoyoyoyoyoyoyoyoyoyate hit Yoyoyoyoyoyoyoyoyate hit Shoyoyoyoyoyoyoyoyate hit Yoyoyoyoyoyoyoyate hit Sh"
Anger,Neutral,"The door opened slowly, Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty Youtshouty"
Anger,Neutral,"The door opened slowly, Ystfang hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit hit"
Anticipation,Neutral,"The door opened slowly, expectantly. Wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait"
Anticipation,Neutral,"The door opened slowly, expectantly soon soonish after the watch ready watch ready watch ready watch ready wait watch ready wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait"
Anticipation,Neutral,"The door opened slowly, expectantly, ready for look forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward"
Anticipation,Neutral,"The door opened slowly, expectantly ready for future visitors. Expecting wait, expect Expecting wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait wait"
Anticipation,Neutral,"The door opened slowly, expectantly expectantly expectantly expecthwishwishwishwishwishwishwishwishwishwishwishwishwishwishhopehopehopehopehopehopehopehopehopehopehopehope"
Anticipation,Neutral,"The door opened slowly, expectantly. Expecting forward soonish soonish soonish future soonish future expect forward soonish soonish future expect forward soonish future expect forward soonish future expect forward soonish future soonish future soonish future expect forward soonish future soonish future expect forward soonish future soonish future"
