Target,Detected,Story
Surprise,Neutral,"As a rule, they are always amazed. They do n't know what to make of it all at first but when you explain it in detail and show them how it works, wow! They start believing everything you say. You start seeing things for the first time and they start speaking as though it's reality. It starts getting easier"
Surprise,Neutral,"Charon had spent almost exactly half of his last day floating in the water, with no sign of land to support him. He knew that if he floated any farther than this point, it was all over. Looking at his hands jokingly on the ground I could see how he felt about this place; they were covered in mud and"
Surprise,Neutral,"Unforgiving Phineas, in all his booming wisdom of the universe, declared that I was an hourglass and *the* hourglass I would fill. 
 `` So you'll start at seven then?'' The jocular professor asked jovially. 
 The wide-eyed me replied,'Silly Sophocles, your ignorance"
Surprise,Neutral,"Jesus turned to his father with sudden fear in his eyes. `` Father,'' he said, `` do you know who they are?'' The words came out slowly as if spoken by a child. His head was still pounding from the unexpected question, but the adrenaline had kicked into overdrive once again and jolt of memory flooded his"
Surprise,Neutral,"He stood in front of the church, and began to speak. 
 
 `` Hello! I am new here. How may I help you today?'' 
 
 A wide grin appeared on his face as he spoke this line, which seemed to shock and confuse everyone at the same time. Everyone looked at one"
Surprise,Neutral,"The man crawled over the border, his hands shaking in a gasp. He saw a flash of light and jolt of pain as he realized what was happening. His stunned shock soon turned into sudden anger when an armored soldier charged at him from the other side. 
 `` What are you-'' 
 
 `` I'm"
Surprise,Anticipation,"I play the haunting melody of a jaunty old guitar which jingles jovially through my jaded, wide-jawed life. It's been ten years since my last memory of this world. My friends and family have moved on to new lives; it is now an endless summer jolt into a cold,"
Surprise,Trust,"Gwen was brushing her teeth the morning she found herself in this very bathroom, but not before going through the ritual of giving thanks to whatever gods or supernatural forces decided to bless Mrs. Patmore's home on a particular day to make sure it would stay that way. 
 
 It had been a long week already and all"
Surprise,Surprise,"Friday. Night. The tube. It is almost exactly 8am by now, three hours and forty seven minutes past the start time of Heathrow. I blink my blue-sunned eyes wide open in shock as the lights blink on, confirming that it has indeed happened. But this does n't jolt me out of sleep quite yet"
Surprise,Neutral,"Personal Demons The victim was wide awake and alert, aware of everything around them. She had been asleep for some time now - a good thing, as there are only so many hours in the day ( or maybe just one night ). They were having another occupant, but who? 
 
 `` Who's that sleeping over there"
Surprise,Surprise,"Captain Rick slammed on the brakes and turned onto his emergency, `` I need help. What is this?'' 
 
 The driver rolled back up in the seat and looked at him wide-eyed: shock and awe start to spread through her body as she realized what was going on. She had just pulled out of a"
Surprise,Surprise,"I am not alone. I am not even the only one here. 
 The world is being swallowed up by the ocean, never ending. A slow creeping darkness envelops me, engulfing almost every living thing below it. This is new. 
 At first, it was curious. Why would something like this be happening?"
Surprise,Neutral,"Five shots. Five shots rang out in the dark night. I knew it was bad to startle people, especially children, but after a few seconds I could n't help myself and pulled back my arm. 
 
 The six people who had been playing hide-and-go-seek saw what happened then ran screaming from"
Surprise,Surprise,"This was the first time she ever met him. At least that's what he told her; years of schooling had prepared her for a blind date with an alien species. How could she not? Her eyes wide and wide-eye, she scanned his face from head to toe in shock at his sudden flash of sudden green hair,"
Surprise,Anticipation,"As Matthew opened his eyes, the shock was sudden and unexpected. He blinked a few times to clear out any foreign objects in his line of vision. When he looked around again on his bed, he realized that everything had been completely white except for a single spot of redness at the very center of the mattress."
Surprise,Neutral,"I saw the car as it was speeding away down the highway. 
 
 It ’ s an old beat up American muscle car, has a wide stance and wide tires with what looks like some weird widened wheels that jut out from either side of the fender. The taillights are bright reds with"
Surprise,Neutral,"General Bolden made his way to the briefing room, flanked by Generals Jones and Johnson. 
 
 As usual, he did not make a speech as this was all classified information, so I had to do it myself. 
 
 `` For our latest mission in Tikrit...'' 
 
 The general"
Sadness,Neutral,"The brassy ring of the bell jangled as a sad little mouse attempted to crawl out into the dark. He had never really been afraid of being alone, but the incessant ringing sent him scrambling from his hiding spot. 
 
 `` Mathew! Mathew get in here or you're undergone.''"
Sadness,Neutral,"The recruiter waited inside the small conference room, alone with his dark suit and dark tie. 
 
 `` I know it's hard to get an agent,'' he said, stoic, but not sad about his situation, `` but we have to look at our overall chances. We are n't going to be able to"
Sadness,Neutral,"Three men of different species sat alone at their long wooden table. They had all gathered for the ceremony. The first was an older man, who wore a dark cloak wrapped tightly around his head and shoulders. He held out a gloved hand towards the other two, each of whom took it and shook hands with their new guest."
Sadness,Sadness,"As a rule, they are always alone. The sad thing is that it's the same way for every person I meet. We go to bars and socials together, we go to work out on the job and play video games in our spare time, but there's only one of us. 
 
 Alone time just means"
Sadness,Neutral,"Charon had spent almost exactly half of his life searching for it. He found the dark blue pearl and brought it back to the surface, hoping that someone else would find it as well. A week passed in which no one did. 
 
 Finally a little girl found Charon's broken broken down boat lying on the sand"
Sadness,Anger,"Unforgiving Phineas, in all his booming glory, had pulled me back inside my room. I thought this would hurt him more than hurt me. 
 `` Do you remember what we said about making the best of everything?'' 
 
 Anger and pain shot through me like a tidal wave. 
 The carpet was stained dark"
Sadness,Neutral,"Jesus turned to his father with sad eyes. He was alone in a dark room, but he could see that dark spot on mother's dark hair. 
 
 `` Tell me something about this dark place.'' His voice shook as if it were broken. 
 
 Father spoke again. This time, sobbing softly"
Sadness,Sadness,"He stood in front of the empty room, listening to her sob story. The pain alone overwhelmed him but then she broke down sobbing softly as tears streamed from her dark brown eyes. `` My life is a lie. There's always someone out there for me. I ca n't get away from them.''"
Sadness,Sadness,"The man crawled over the border, alone and broken. He had no family to talk with about how to help him or any way of knowing what awaited in the land beyond the fence. His wife sobbed as she looked at their empty life together, empty pain of loss that they never knew could hurt them more than it ever hurt her"
Sadness,Sadness,"I play the haunting melody of broken hearts broken for empty skies 
 I cry alone as my soul darkens I weep alone alone weep alone sob weep alone. 
 As we weep loss darkens our souls to tear us apart and darkens griefs darkens broken dreams darkens broken lives darkens loss darkens griefs"
Sadness,Sadness,"Gwen was brushing her teeth the day of the big game. The game in question? `` Butterbuzzs.'' It was a nickname she heard from her best friend, whose parents were constantly arguing over who gets to keep their babys' favorite toy. 
 
 `` Okay, sorry,'' she said apologetically as she"
Sadness,Sadness,"Friday. Night. The tube. It is dark and empty, save for the sad man in front of me sobbing into his empty plastic baggies; he looks angry. His tear-soaked face contorts with pain as he continues to weep. 
 
 He does n't know why I stopped the service yesterday. My"
Sadness,Neutral,"Personal Demons The victim was wide awake at this time. It had been a dark and stormy night, dark rain falling continuously from the skies. 
 
 His eyes were open for only a moment to see dark shapes moving towards him through flooded waters. He did n't have much time to react. It suddenly felt as"
Sadness,Neutral,"Captain Rick slammed on the brakes. The engine roared to life and the dark metal of his ship shook violently against his broken knuckles, as he slowed down near a small clearing in which three other ships sat idly waiting just outside the darkening sky. His gaze shifted from one dark haired figure staring at him to another who"
Sadness,Sadness,"I am not alone. I am a sad little girl who has never had friends, or she would cry alone at night. 
 A tear trickles down my cheek as I look up into the dark empty room that used to have her bed. As far away from me as it gets. 
 She does n't miss it"
Sadness,Sadness,"Five shots. Five shots rang out in the dark empty hallway of a high school, and then another five. I could hear sobbing from behind me; he sobbed too. The next shot hurt my shoulder, but pain faded as soon it hit so I continued on toward class. 
 
 When the bell rang to start"
Sadness,Neutral,"This was the first time she found out about her superpower. She'd never heard of it until today when Principal Flobberbob told her and a few other students this morning, but she knew her powers already existed -- dark purple eyeshade that allowed her to see through solid objects like dark matter or tear gas clouds."
Sadness,Sadness,"As Matthew opened his eyes, the pain in his broken arm was replaced with pain in dark dark pain. The pain of loss and loss alone could not hurt him now. His broken broken broken cry echoed throughout empty halls and broken broken broken broken broken broken broken broken broken cry. 
 
 `` It's broken broken broken broken broken"
Sadness,Sadness,"I saw the car as it hurtled through the air, slamming into a dark wall on its way to hurtling hurtling empty space hurtling hurtling empty dark dark empty dark pain hurt empty dark pain pain empty dark pain pain empty pain empty empty pain hurt pain pain empty pain pain empty pain pain empty pain empty pain empty pain"
Sadness,Sadness,"General Bolden made his way to the broken and empty cryogenic pods. He was alone, alone after having spent months searching for answers alone in empty cryobanks. The grief had taken its toll on him physically and emotionally; he could n't sleep for a long time after every mission. The loss of those cryobanks hurt"
Anger,Neutral,"The brassy ring of the bell tinkled in my hand. It was n't long before I slipped it on over my pager and slid my phone into my pocket. The pager buzzed as it always did after a run, and I turned towards the pylon at the base of the tower to verify that my charge was"
Anger,Neutral,"The recruiter waited inside the small tent with an anxious look on her face. 
 
 `` Ready to go, young sirs?'' she asked through puffs of smoke from her cigarette as she nervously fiddled with her phone. 
 
 `` Yessirs,'' answered every single soldier in their paj"
Anger,Neutral,"Three men of different species sat at a council table, overlooking the battlefield. 
 `` The terms are simple,'' stated one of them. Two nodded in agreement and began pouting as they discussed terms of payment for the reparations. Their leader gave his standard speech about how Earth should n't be pauperized anymore with"
Anger,Anger,"As a rule, they are always in the office. At least that's what I was expecting when I woke up on Monday morning. I hate Mondays. Hell if it is n't *Polar Research Station*. The smell of rotten eggs and stale coffee hangs heavy over my nostrils while working here, which makes me hate even more"
Anger,Disgust,"Charon had spent almost exactly half of his last breath trying to reach my pearly gates, hoping that the foul smell would repel me from their embrace. But I was vile and vilely vile; vile in taste, vile in smell, vile beneath every vile thing in creation. 
 
 As pearly as he may"
Anger,Anger,"Unforgiving Phineas, in all his booming pomp and circumstance, attempted to pry open the door. The pail of water which he was holding tipped over as it hit the puddle below. 
 
 I hate them when they try that, it always ends badly; luckily it only takes a moment for me to snatch up the"
Anger,Disgust,"Jesus turned to his father with a sickly smile, rotten teeth and rotten breath visible under that vile blue pate. The foul smell of rotten flesh entered the pate as if it was trying to crawl away from him into the sewer. 
 
 `` Dad,'' he said again, this time more piteous than"
Anger,Trust,"He stood in front of the church, waiting for his turn. His skin was a sickly yellow, but he looked almost as beautiful as ever. The smell alone sickened him to his stomachs and pnickly nerves. 
 `` So you are Jesus Christ?'' asked the priest with the air of someone who"
Anger,Anger,"The man crawled over the border, like any other morning. He had no luggage or anything to carry and he was wearing dirty pajamas; dirty because it was cold outside in this hellish heat. What did this have to do with me? I hate to break it to pfSs, but even if you hate a"
Anger,Disgust,"I play the haunting melody of old-fashions, all twinkling lights and puffs of incense. The smell of dirty carpentry fills my nostrils and I feel sick to my stomach as I slowly step forward in front of this foul display. 
 `` *DUDE YOU DO NOTHING WITHOUT"
Anger,Neutral,"Gwen was brushing her teeth the way she always did, when suddenly a sound like rotten glass striking pearly whites rippled through the air. She dropped her brush and felt sick. 
 
 `` Grrp.'' came out of her motherly lips as she slobbered puke all over herself. It"
Anger,Disgust,"Friday. Night. The tube. It is the most foul smell in London, but I'm not one to complain. It's my favourite transport mode of choice. There are dirty puffs and pungent odors that repel me from it, so much so that I hate wearing anything with a smell on it, except for maybe p"
Anger,Neutral,"Personal Demons The victim was wide awake, but she did n't care. She had done this before and know what happens when you do not pay attention. 
 `` Who are you?'' she screamed at me as I began walking towards the bedroom to retrieve my stuffs. 
 `` Nothing personal,'' Came the reply,"
Anger,Neutral,"Captain Rick slammed on the brakes and swerved to avoid another trash truck, squawking a warning about his speed. His radio crackled with new messages from Earth's surface - they were still communicating though; maybe this was just another hoax? `` Attention!'' he said into the pager as he accelerated away from their location"
Anger,Sadness,"I am not alone. I am sick of humanity, sick of hate; sick of suffering and hate. I have nothing to lose, I do n't need anything from anyone -- well, except for that `` gift'' you gave me. 
 
 But if you keep on repugnantly ignoring it all, even giving"
Anger,Disgust,"Five shots. Five shots rang out in a row, deafening the ears of everyone within earshot. The smell pungently puffed up from nowhere and burned into your nostrils as it dissipated like smoke that has been repurposed to repel enemies for a day. 
 
 `` Shit.'' Vile"
Anger,Sadness,"This was the first time she'd ever tasted hate. Her skin became sickly pale, her eyes began to water at the memory of having to smell rotten flesh and rotten eggs for several days, and the ache on her face had multiplied beyond comprehension. She hated herself for what she had done; she was sickly rotten because"
Anger,Disgust,"As Matthew opened his eyes, the smell of rotten flesh and rotten eggs filled the air. He tried to rub them away but there was no such thing as a magic cure for gross smell, it just made things worse. 
 
 `` How foul'' he muttered to himself. The smell persisted on into this sickly morning."
Anger,Neutral,"I saw the car as it had been hours before. The windows were papered in black paint, and the taillights gleamed as if they'd never be turned off again. My stomach twisted at the thought of seeing what the driver was wearing - dirty jeans, dirty tennis shoes – as he pulled away from his stop"
Anger,Neutral,"General Bolden made his way to the back of the tent with Captain Howard. 
 In full view, he waved a pair of dirty dirty panda paws at me and gestured for us all to step away from where we'd been sitting and look up at him. He patted down his dirty uniform and then walked over to"
Anger,Anger,"The brassy ring of the bell jingled as I hit it, my fist clenching like mad. It was stupid. Why did we have to pick a fight? 
 
 `` You've been hit three more times!'' Loud angry yell came from behind me. Fuck this stupid fight over stupid stupid stupid bells."
Anger,Anger,"The recruiter waited inside the small booth for me to place my order. I hate being hit on by strangers so I usually just look stupid. This time though, he was angry too because of something stupid I did today. 
 
 `` You need ta work more hours this month.'' He said with a smirk and he"
Anger,Neutral,"Three men of different species sat at a table. The three had all come here to fight, and kill another human being. 
 
 `` So you wish war?'' asked one of the first man's from an unnamed species. 
 
 The other two nodded in agreement, their rage boiling beneath them."
Anger,Anger,"As a rule, they are always looking for people who hate their guts. 
 They hate the stupidest people because stupid is what draws them to stupid, and stupid can kill stupid. 
 I hate these fucks so much that I burn my assholes in effigy each time someone dares show me hate on me"
Anger,Neutral,"Charon had spent almost exactly half his life trying to kill me. 
 
 In his rage, he hitches a tree into place over the entrance and throws rocks at my feet. I yell in rage, but hear nothing more than my boots thudding on the gravely ground. The sun was just beginning its trek North"
Anger,Anger,"Unforgiving Phineas, in all his booming wisdom, warned me that a fight could be dangerous. But I did n't listen to him or even the teacher at lunchtime on Monday. Just like stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid stupid"
Anger,Neutral,"Jesus turned to his father with a furious rage on his face. `` Why have you abandoned me?'' 
 
 The fistfight had started some time ago, but Dad's temper was never really that good. He hit back hard enough that the fist cracked clean through Father's chest plate and into the other man's stomach"
Anger,Neutral,"He stood in front of the church, arms raised. `` Praise be to Yahweh for you've hit me with your holy rage and saved my soul!'' he screamed as blood spurted from his mouth onto the ground. 
 
 Aang had been hit by his furious rage for a long time now and"
Anger,Neutral,"The man crawled over the border, through the smog and into the city. He hitched a lift on a lorry with blacked out windows to get there. He was furious too, as he knew all his fellow travellers. They killed him and took his money in exchange for foodstuffs from the army supply store. As"
